L,absPolarity,sentiment_polarity,sentiment_subjectivity,ive,love,drunk,text,fuck,realli,high,need,say,good,want,go,home,girl,your,shit,even,make,lol,call,take,got,friend,drink,see,get,peopl,night,let,know,never,amp,one,look,last,like,work,drive,thing,u,today,time,wanna,think,talk,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.036286574214043146,-0.09161184880245204,-0.43081319643085136,-0.14141645600185218,-0.5335470916508879,0.04965832505308977,-0.038408132218359196,-0.1893373088717593,0.12437706362131293,-0.053218585941224444,-0.056384305817650825,-0.3536314978522423,-0.06849601611942963,-0.17619101432180567,-0.10773627962962527,0.05721976326541813
True,0.075,-0.08,0.77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.031219429383378284,-0.20826021860291022,-0.21096010277625526,-0.21660186997066155,-0.36119357916789385,0.0823180655837574,0.25675244625337984,0.13381108073164166,0.07688911595827926,-0.34189174980399945,-0.18782970278826736,0.23059547465877522,0.2935898097356687,0.0718073052695661,-0.10504840919519685,0.20365898194215185
True,0.083333333,0.08,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.00349432940635541,-0.09817029039481254,0.18977470053169337,-0.09755089282401588,0.22196696758921483,0.02130479810523397,0.07454033813230351,-0.05747014706326349,-0.10039324576413645,-0.09476178591687592,-0.0971278145817724,0.22144232911128975,0.24066862122494878,0.17610185721926383,-0.0768990025082215,0.078036978825098
True,0.34166666700000003,-0.34,0.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.02835331965691773,-0.12132927421544394,-0.3502754225008169,0.02909255986504137,-0.7028218217079634,-0.06395282683562303,0.2367707140968973,0.13443953203296383,0.06123659327403699,-0.17970703803726576,0.008893828813147653,-0.058139981096201894,0.034354152095128224,0.19600835533829594,-0.03771397183219869,0.39492860091147836
True,0.325,-0.33,0.85,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.025907563832059572,-0.5210079037937377,-0.503068134702552,-0.6386782440945641,-0.42803765007056577,-0.09858380367724041,-0.13444094025726486,0.26204546074915813,-0.43461345121175543,0.3555290346755847,-0.6996167408398332,-0.27202086886960364,-0.28261923733309136,0.3694505346639622,0.4020562094412223,0.5816202858415663
True,0.066666667,0.07,0.62,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01757965786019316,-0.14573015869608413,-0.3567648684780686,-0.3309013950592709,-0.4515441890963662,0.06729317360389313,-0.09624833673416824,0.019422755462170996,0.17550357881878192,-0.33972161486116004,-0.07264028523311607,0.03367932311665206,-0.16982222172304187,0.3135950619009377,-0.23449834455099441,-0.06996792349791423
True,0.125,0.13,0.47,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03042796317822924,-0.09261208265092001,-0.5266065273334665,-0.17611446723043025,-0.45228393539173817,0.024653219068648112,0.24327857180201481,0.009610018346562804,-0.6178949007367185,-0.31730886821726134,-0.1823737689700411,-0.17073218129758103,0.4944215496112475,-0.1871973790244382,-0.02684606449224191,-0.04308893904894298
True,0.235,-0.24,0.64,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022915261691188293,-0.16202608142870162,-0.43696647627793594,-0.27363939234952855,-0.26599450688477866,0.08543677178565487,0.01717432557430124,-0.028866371851438644,0.17229320565593492,-0.4840759769338907,-0.000924670884534684,-0.06999531602329767,-0.08299120997172293,0.17467108163247236,-0.27463848475630387,0.2602134944369505
True,0.3,-0.3,0.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03412342616761005,-0.10215693373212457,-0.4333800875937893,-0.010416585836740988,-0.5047514651467764,0.015189808741039852,-0.25146353998148774,-0.03027298450471031,0.037727467530412145,0.01719556757462513,0.14257535898744425,0.13917882191957037,0.02688747906464129,-0.15121757248107012,0.22060168440412198,-0.1439561298777628
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.02824220026265525,-0.23225860854109934,-0.22328989828824303,-0.28363833561412566,-0.3293253053163633,0.11491089799220681,0.004915871247005599,-0.23459275715140337,0.09678418030123799,-0.29471837958858826,-0.19649919978521063,0.22028298201636592,0.3523400238004107,0.06394034532741955,-0.40229951096530586,0.12217710368046716
True,0.18095238100000002,-0.18,0.68,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.026086987133691775,-0.18361461739467946,-0.22694653393105635,-0.12705221232261069,-0.39332997325079355,-0.015532648885440047,0.33339483795090175,0.13453510534595464,-0.6312909327619995,-0.6111862099343877,-0.33775654496314955,0.23359151128505345,0.4618730526185382,0.29185133421553905,-0.10547096958658439,0.41056837069825247
True,0.083333333,-0.08,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.2625,0.26,0.82,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6871399286428839,-0.3498916375933055,-0.2297308134707198,-0.35668959081605056,-0.5410565254437355,0.06135391859769275,-0.011443040082114275,0.00422290511187029,-0.025481650363937985,-0.049989796459608035,-0.5161690135868524,-0.335224714287773,0.2785119578639954,-0.1462932259978712,0.2166214785936308,0.108169375165898
True,0.2,-0.2,0.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.25,-0.25,0.83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03535846733170041,-0.12449822469578137,-0.39486421800345456,-0.2661204815019987,-0.5202302753670058,-0.057981067479444925,0.0614631395792641,0.132787772236834,-0.2720371175870477,0.11640049083560762,0.20148731187184082,0.07492247117643332,-0.06049003765402939,-0.23377424127557522,-0.0023049288957298786,0.07163986922915959
True,0.166666667,0.17,0.6,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027052100729693218,-0.10943819732007415,-0.30897845367709076,-0.12203209356314064,-0.7246347002500624,0.16982722526934374,-0.049344523365337185,0.2864956325350358,0.20926774098123274,-0.21949360159143935,-0.10837053280160815,0.06574640955410421,-0.1741759002995302,0.15532309932588523,-0.07259658377227204,-0.4221582587793805
True,0.065,0.07,0.64,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030959914901300074,-0.14211037890693462,-0.3595921329289519,-0.07428219773662723,-0.5798744269703385,0.12673207535238135,0.1841115550741464,0.21632956228486325,0.2940630162267608,-0.5056883158568748,-0.16198097666473282,0.007153794483885015,0.08036239118098035,-0.026303721661700294,-0.02366821920411632,0.24468734766949943
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.225,-0.23,0.41,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.019865432457093747,-0.21490491348736232,-0.12307386035805863,-0.3597308964177015,-0.6128797333412394,0.07005962325842259,0.01916994000295103,-0.27950552560852293,-0.18419547559589744,-0.1541388376109204,0.23853349798434742,0.06570065098952141,0.372951370798677,0.24068304939036061,-0.02268482696896039,-0.09265502497980703
True,0.12121212099999999,-0.12,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.25,-0.25,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03036958227917643,-0.13417738443096153,-0.3922374172147926,0.03435219357327744,-0.5014653453600062,0.08090861661489777,-0.24956409302841767,-0.00522465001475219,0.15450812203475722,-0.24136278439512612,0.07129627052920638,0.1371794708559699,0.0543286817349017,-0.07322674219307268,0.225082871886981,-0.024890785325317216
True,0.328125,-0.33,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.035092997966882075,-0.07970666293989939,-0.4551796238880386,-0.06628881592258998,-0.49069954063398136,-0.01671172114636883,0.07034277765952879,0.2616252168384751,0.21979593420607238,-0.04692095522830559,0.16581944474412963,-0.19417444181873048,0.1254865259569838,-0.03879848463477754,0.1386186254990249,0.1213811501821274
True,0.433333333,-0.43,0.69,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.02225137234739335,-0.24100276859943554,-0.18080824739007767,-0.1796899334512448,-0.2920823533626168,0.15607259489551054,0.23484656166529952,0.23515514611311317,0.02786759061191936,-0.2931308231725724,-0.15946319350860702,-0.11099248895401759,0.1721562545965951,0.7484224875551841,-0.05450993030035929,0.5198709990335165
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.25,-0.25,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02335976186344916,-0.11673462309254978,-0.312848560889752,-0.2621800035936856,-0.8348467009304542,0.048754825153188616,-0.05537039812935248,-0.22203537854525943,-0.08380222983176099,-0.05937705169404448,0.3356613125661198,-0.15574167812176834,0.1322827495737282,0.06458119217109679,0.05421417553926111,-0.17069200380490504
True,0.083333333,0.08,0.96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.0,0.0,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02335976186344916,-0.11673462309254978,-0.312848560889752,-0.2621800035936856,-0.8348467009304542,0.048754825153188616,-0.05537039812935248,-0.22203537854525943,-0.08380222983176099,-0.05937705169404448,0.3356613125661198,-0.15574167812176834,0.1322827495737282,0.06458119217109679,0.05421417553926111,-0.17069200380490504
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,0.0029790779830296404,-0.08595169664683404,-0.2881639651787231,0.13136040528372728,-0.25557269624286977,-0.02515647002108654,-0.45029487345765806,-0.2422677405390739,-0.11171696029164202,-0.0894297804731996,0.1040823786509915,-0.09684126600693534,0.15459550039402645,0.21922989869751394,-0.3605308781931655,-0.06751516726355186
True,0.218518519,-0.22,0.47,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03211576884615904,-0.10370505287808848,-0.4675094194000264,-0.13332528156605408,-0.4588312667824508,0.015881111262080576,-0.18149379734684545,-0.10677862104456992,0.23969099854903111,0.000252414987105605,0.15714994774718632,-0.20448693446113977,0.1842367400217258,-0.046665444576924085,-0.15863247627108407,0.03989927192044272
True,0.273611111,-0.27,0.68,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.11798670601497138,0.1661723279232764,-0.5327464718502782,-0.5961906620230079,-0.33437823206451595,0.036159894540233724,-0.3767338373001697,-0.17409672603338558,0.02461680177579502,0.00032836305626678455,0.20156719093977793,-0.12683710947198004,-0.12952407403877764,-0.23548733250667675,0.26994765647425323,-0.1508676496967836
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03412342616761005,-0.10215693373212457,-0.4333800875937893,-0.010416585836740988,-0.5047514651467764,0.015189808741039852,-0.25146353998148774,-0.03027298450471031,0.037727467530412145,0.01719556757462513,0.14257535898744425,0.13917882191957037,0.02688747906464129,-0.15121757248107012,0.22060168440412198,-0.1439561298777628
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6648985115508335,-0.03510829501826449,-0.3981650890454381,-0.2779478867066976,-0.532282916426651,-0.062025870417896416,0.05385503214173437,0.13948634260405424,-0.2680694670412726,0.11579312598209429,0.1890627285918063,0.08052941219585519,-0.05747170009853597,-0.23683299708401387,-0.008303845455646577,0.08883120257791784
True,0.25,0.25,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0348941988641884,-0.09298385951974919,-0.451663976793969,-0.16894118969349287,-0.5101355098960861,-0.02499735241550147,0.002165680104375644,-0.14377464033187834,0.06187867102657798,-0.0777495240833099,-0.25300494406761237,0.15652850011097066,-0.23634176188106767,-0.1704199356322852,0.22328684078495722,0.1235245203039294
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03412342616761005,-0.10215693373212457,-0.4333800875937893,-0.010416585836740988,-0.5047514651467764,0.015189808741039852,-0.25146353998148774,-0.03027298450471031,0.037727467530412145,0.01719556757462513,0.14257535898744425,0.13917882191957037,0.02688747906464129,-0.15121757248107012,0.22060168440412198,-0.1439561298777628
True,0.25,-0.25,0.82,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.01875,-0.02,0.68,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019078874722594383,-0.12995171754477802,-0.3318992346784607,-0.4724837241416998,-0.41963308657852233,-0.033768350844874506,0.6430345551213764,0.11569811057005364,-0.5133242646696472,0.32357706269164566,0.1507439089846297,-0.20330499801150925,0.09305089185963139,-0.5415364275884644,0.12560867218342026,-0.07346855905525532
True,0.45,-0.45,0.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.018095238,-0.02,0.69,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03407995068436698,-0.0728559618495286,-0.4825872594607477,-0.06020478794119602,-0.47310421649283574,0.9426611322737092,0.09786492802058702,0.24431491204833722,0.14507357965702533,-0.011475115693617484,0.2200303594692826,-0.14328710176598683,0.09067346852024061,-0.0414863344118936,0.249559582769864,0.17824875818722635
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
True,0.066666667,0.07,0.74,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.0030285018648134997,-0.13003032876143114,-0.1163579338519203,-0.5236467984159963,-0.7808456355518048,0.03583324287618689,0.12354614458552252,-0.32463512994964455,-0.0034540036615796493,0.10095195625471998,0.26950360478464863,-0.05946039426205134,-0.4412812566216665,0.38950501235594165,0.4154988591903618,-0.7462454381933923
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03535846733170041,-0.12449822469578137,-0.39486421800345456,-0.2661204815019987,-0.5202302753670058,-0.057981067479444925,0.0614631395792641,0.132787772236834,-0.2720371175870477,0.11640049083560762,0.20148731187184082,0.07492247117643332,-0.06049003765402939,-0.23377424127557522,-0.0023049288957298786,0.07163986922915959
True,0.2,-0.2,0.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.02077568261483049,-0.08644115372886309,-0.6692773781500532,-0.1775164500522905,-0.25554019144135015,0.0009524783878681609,-0.24347244127133674,-0.11367834256466589,-0.009227918593847896,-0.2182998952780237,-0.22347070344490194,0.05589022123032643,-0.03954539631084367,-0.01579197284240233,0.2756013749975901,-0.11700052939842746
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.034942192579264245,-0.14119077005437264,-0.37629996005008337,-0.2666226483412102,-0.5310799112856829,0.03725718441431663,-0.23238200310632942,-0.08364423088433832,0.1266363164175343,0.024506604763944177,-0.38966189637736304,-0.035261661519630165,-0.03444596768560917,0.07595318182214655,0.19385372617875404,0.22011408412308434
True,0.225,-0.22,0.44,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03179181101243878,-0.05583465045036956,-0.3256255617901606,-0.08116804394774482,-0.42385616514101243,0.004286012239476694,0.18210136817403294,0.13099837825266736,0.19298825485441776,-0.2026016490278553,0.16322874365203593,-0.07332762077408557,-0.16770217145768912,-0.20070005582166128,-0.18872541904555173,0.17505824496931982
True,0.117424242,0.12,0.66,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.023578700777935436,-0.061027152928494525,0.01513180648234147,0.07820423064811126,-0.424889096974323,-0.087368517850406,0.11316860631422446,-0.08116931443792,-0.11478150527812934,-0.0013515624418024147,-0.4051519703950725,-0.23125567711003023,-0.019247206862074873,0.11951637975861361,0.2484864443276559,0.10296333445261524
True,0.4,-0.4,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029600676586325047,-0.0906434669422014,-0.34415353211960686,-0.029679712023339813,-0.6320621829358783,-0.036144615652075246,0.2723555840931364,0.19786526769642052,-0.1266905335927399,0.03573297846663955,-0.18840523458706834,-0.2373143197171768,-0.011322355903866481,0.09089568562563449,-0.20845166854240715,0.12366545440548833
True,0.1625,-0.16,0.42,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.03355376017300371,-0.18903176161932989,-0.22963482545426012,-0.22391357210208343,-0.32438434329357246,0.021304798105233475,0.07454033813230357,-0.05747014706326348,-0.10039324576413637,-0.09476178591687585,-0.09712781458177237,0.22144232911128967,0.2406686212249487,0.1761018572192638,-0.07689900250822153,0.07803697882509796
True,0.1,0.1,0.93,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020197287999034547,-0.13090512415313874,-0.4812834069712324,-0.08203927313761848,-0.4335072807578281,0.26130017883344314,0.6559135139390841,0.19367636521495724,-0.30896933199060683,-0.7006452425042448,-0.2017550044385757,-0.28464912820972055,0.47471732765091657,-0.030251608349157966,-0.1796940299383869,-0.2288050848997506
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026523708080072345,-0.19196825930804148,-0.2992243885224727,-0.40169431481144435,-0.6608310696700406,0.059415666803134246,-0.06020984202588105,0.05216049669106405,0.02769256822556504,0.031287964576091454,-0.0033896173513031716,0.1580460861661519,0.10590908920779757,0.01424199469549587,-0.02091222822013376,-0.05940958894880603
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451735,-0.4194095259859535,-0.12636267927806755,-0.5463513108827873,-4.966646400284136e-16,5.691343774371473e-17,1.4068960689191025e-17,8.165110040101434e-17,7.164912522038168e-17,2.1940013328311688e-17,-8.067970401790186e-17,-8.970308490495802e-17,-3.0355875534514935e-17,-2.5034094003547382e-17,-4.510815414517168e-17
