L,absPolarity,sentiment_polarity,sentiment_subjectivity,ive,love,drunk,text,fuck,realli,high,need,say,good,want,go,home,girl,your,shit,even,make,lol,call,take,got,friend,drink,see,get,peopl,night,let,know,never,amp,one,look,last,like,work,drive,thing,u,today,time,wanna,think,talk,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
True,0.25,-0.25,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.019266434567803588,-0.13324286152059367,-0.3239232488068261,-0.1863778944597537,-0.8726044897288838,-0.07947670686803313,0.17804045534971313,-0.05380273416105045,-0.38215659198087776,0.1432948904562938,0.40832704155754224,0.44543046407466264,0.24649343964864032,-0.18270936027690995,-0.2347284195581656,0.025689184239949953
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02335976186344916,-0.11673462309254973,-0.312848560889751,-0.26218000359368165,-0.8348467009304567,0.0029515849032784023,0.264329234962952,0.06159960714715668,-0.2979564001658754,0.09094597335784735,0.3402402451584577,0.17949027841194487,0.11934963245469597,-0.23046999951710187,-0.09970148825226305,0.14331273492908042
True,0.45,-0.45,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.02292957333000121,-0.08431876543363119,-0.6370229273420372,-0.1349379396368633,-0.29175599242805444,0.13302242657724012,0.14938831868196062,0.3012490117816644,-0.03649269953152651,0.0032540151197158937,0.15548833868217823,0.18280868986841442,0.03166429846094867,0.0607679429216278,0.1278272997974968,0.044087504609977866
True,0.233333333,-0.23,0.6,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11548918029621727,0.1588992770183618,-0.5257607467231671,-0.6913913897719,-0.33243733041991996,-0.16056500288795686,0.10479850205987598,0.22255959289537938,0.16455954713403453,0.2449227211926145,0.10249600357161927,-0.06859505690834546,-0.0470421927908239,-0.11192660552663736,0.12912211843950186,-0.41429205577838313
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03478097774218873,-0.08559257880381961,-0.357875457261746,-0.05402125140030514,-0.6282547970352168,0.03609629851206017,-0.1805229037713962,-0.08232115874833847,-0.04198609610220692,0.15517794737831067,0.26043166927374006,0.13842033065387152,-0.06674034917005613,0.1281659337658935,0.28935243167254865,0.09890579896845257
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.5,-0.5,1.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.034182759166843005,-0.0714847624369842,-0.4969300258649616,-0.10915444950777389,-0.49658421881326287,0.15469717379987014,0.20297995771187405,0.2109430289359801,0.12416429117895493,0.08611723520196489,-0.014378265189276285,-0.12800370446585171,0.03909864473180088,-0.09251008560861758,0.01942469394022389,-0.1846014379833265
True,0.25,-0.25,0.52,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.031219429383378284,-0.20826021860291022,-0.21096010277625485,-0.21660186997065967,-0.3611935791678965,0.24347746807306375,0.05714680976396812,-0.05076768897545619,-0.19625815950029846,0.26887366647203786,-0.30899708788028646,-0.2568845712157851,-0.33246330005312674,-0.2072205317390366,0.4375721534880116,0.20744845515493593
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.054879873499704857,-0.7560763819022267,-0.40464608294794985,0.0951398975991399,-0.6443735677982712,0.009613477366430274,-0.18121103102225214,-0.060893459294464714,-0.04008926941956643,0.1230886458875783,0.25941113783816283,0.1485297629650551,-0.05814632102013855,0.1490114821823911,0.2813792859879554,0.1651946898517706
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.153571429,-0.15,0.53,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11768735204482589,0.1746895230551315,-0.46010329930696375,-0.7236054814898752,-0.43117822744194334,-0.29606189981928765,-0.24014415519395496,0.13834324351443442,-0.08463752344521032,0.464743447634651,0.37840662545217196,-0.09065927606786695,0.03321704796333427,0.47974216448141715,0.22240594831313365,0.10511536521094321
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03262708702701801,-0.08771496709905145,-0.39012990806976156,-0.0965997618157306,-0.5920389960485158,-0.2960618998192875,-0.24014415519395482,0.13834324351443472,-0.08463752344521011,0.46474344763465114,0.3784066254521717,-0.09065927606786717,0.0332170479633343,0.47974216448141715,0.22240594831313393,0.10511536521094293
True,0.533333333,-0.53,0.93,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.052612761662534466,-0.7613452743229243,-0.46618015167215665,0.022798469721380332,-0.5624700816458442,-0.026482821145629998,-0.000688127250855976,0.021427699453873628,0.001896826682640372,-0.03208930149073245,-0.0010205314355771328,0.010109432311183622,0.00859402814991765,0.020845548416497606,-0.00797314568459331,0.06628889088331819
True,0.23125,-0.23,0.69,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.034942192579264245,-0.14119077005437258,-0.3762999600500827,-0.2666226483412074,-0.531079911285686,-0.27755144734350906,0.1308049604954633,0.013865797767557284,-0.08724078524270595,-0.1558333120799762,0.10402066541712598,-0.06544247308266814,0.09512153629488605,0.10006499083569083,-0.052524063720054186,-0.09787152980695962
True,0.15,0.15,0.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.03253177822542938,-0.11273916901638774,-0.4604896978993557,-0.20837647372450382,-0.4892468082293693,0.19794137894577277,0.1705952251823907,-0.11337162737302074,-0.13117600933497459,-0.004777239087728702,-0.008282495440742554,0.20072546209424905,0.14065427484612186,0.4193841107637055,0.38619645842736877,-0.04241543684042712
True,0.25,-0.25,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03478097774218873,-0.08559257880381961,-0.357875457261746,-0.05402125140030514,-0.6282547970352168,0.03609629851206017,-0.1805229037713962,-0.08232115874833847,-0.04198609610220692,0.15517794737831067,0.26043166927374006,0.13842033065387152,-0.06674034917005613,0.1281659337658935,0.28935243167254865,0.09890579896845257
True,0.125,-0.13,0.63,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25915593713669116,0.4888453013619781,-0.5952609728246814,0.16261901716977756,-0.5595425819986065,-4.198286276250543e-17,-2.3979991751446274e-17,-4.6936004295549525e-17,-6.386992678342815e-17,-3.851113273745352e-17,4.5718529383776016e-17,-5.404650226173336e-18,7.000297377854783e-17,-2.7385633002750682e-17,4.668218260765129e-18,9.311945730694638e-17
True,0.0,0.0,0.8,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6930006216315926,-0.2784350185495144,-0.2431638779380839,-0.1494696040302505,-0.6006282084623638,-7.952011090835224e-17,-3.8615005835088887e-17,-6.916945319890372e-17,-9.100023849280463e-17,-5.208025789947018e-17,6.897029650997736e-17,3.2855067629088687e-17,8.730172302590429e-17,-1.8963180657413966e-17,-3.297929965678217e-17,1.2544172872512915e-16
True,0.9765625,-0.98,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02779117448285662,-0.10180496519312063,-0.3203138537075156,0.0159184315464337,-0.5766490795845275,0.3523872416373607,-0.28905088640877713,0.23602433307650234,-0.14796888329310964,0.1678108156802774,0.32815473931986805,0.27250012548512514,0.20554453814761647,0.27202011746689114,0.0045820577191250655,-0.02739616469717844
True,0.225,-0.23,0.68,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.0179103408446167,-0.20375010520274434,-0.15884395826014308,-0.29965703306222125,-0.5572279630924359,0.026231155007631863,0.44247004949850727,-0.018613823660878624,-0.6152924597470701,-0.0314243804369603,0.12618546428446126,0.01031566246423557,-0.14457141851437752,-0.4752750641463809,0.22854369401918528,-0.027288046386648862
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02335976186344916,-0.11673462309254973,-0.312848560889751,-0.26218000359368165,-0.8348467009304567,0.0029515849032784023,0.264329234962952,0.06159960714715668,-0.2979564001658754,0.09094597335784735,0.3402402451584577,0.17949027841194487,0.11934963245469597,-0.23046999951710187,-0.09970148825226305,0.14331273492908042
True,0.0,0.0,0.87,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.10798983834780908,0.17808572472055173,-0.7069963185792395,-0.7619436593110079,-0.13089522382148194,0.13302242657723992,0.14938831868196048,0.3012490117816641,-0.036492699531526715,0.0032540151197157315,0.15548833868217848,0.18280868986841464,0.031664298460948634,0.06076794292162784,0.12782729979749652,0.044087504609978144
True,0.15,-0.15,0.6,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.024995779701169184,-0.11726307536122701,-0.4388762184491516,-0.2644132975305392,-0.3416244451093524,-0.28512836697401184,-0.32943110673294757,0.031945288762349935,-0.06932352219081245,-0.0456874460875482,-0.08012900455283548,-0.22213162352041982,-0.10641967604063451,0.5011777694980015,-0.02955615902122452,7.553253899153511e-05
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03080087156854283,-0.10949209794779306,-0.46273866471104347,-0.09313908055956224,-0.5478932986945161,-0.41458649010265924,-0.14591003103579758,0.10526206095456593,-0.1268516191580057,0.3619144173547868,0.18606175257751628,0.03686057894097913,0.22710120432733483,0.39933686995571555,-0.20197341466531732,-0.11141398444663994
True,0.066666667,-0.07,0.85,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029649857906294975,-0.11171335703724054,-0.4024597035817492,-0.16363622745919465,-0.5601707221969857,-0.37644150887451056,-0.14577200750228364,0.0887088828518384,-0.18526112031064906,0.7005118362227183,0.2981501539744882,-0.02995859045906693,0.2726701826819794,0.26751638324775096,0.04135773730838857,-0.025755792289233595
True,0.108333333,-0.11,0.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03584474103068326,-0.08128856842034762,-0.43526069782807536,-0.12370276436089458,-0.5530015259038716,0.06167545836034256,0.2594969408330553,0.09656852883254444,0.05940615342981063,-0.04884228910701593,0.19299102383472538,0.07390016115206108,-0.005195253939399122,0.2866017416365455,0.22047433731119823,0.08262997840378376
True,0.133333333,-0.13,1.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03222766755436596,-0.06032995415236625,-0.5327001237670468,-0.04908058615229653,-0.4409324485644568,0.04316488667693477,0.34664147840149684,0.2442168693307603,-0.10927545980997434,-0.0413814463903036,-0.13274246835153186,-0.13774714788795012,-0.01936732032923605,-0.215965165885584,0.17894218449251656,-0.2761073044222775
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.020840445383641073,-0.2474043781082575,-0.269659723447234,-0.40864736245214006,-0.08412289495665909,0.3999163190186718,-0.20070819690769426,-0.06997864130913853,-0.07475915985919934,0.4267813392188907,-0.20053591892838787,-0.008766711162342566,-0.4530080469868164,-0.3823504042264735,0.31674324144847243,0.20010455890526052
True,0.25,-0.25,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.02292957333000121,-0.08431876543363119,-0.6370229273420372,-0.1349379396368633,-0.29175599242805444,0.13302242657724012,0.14938831868196062,0.3012490117816644,-0.03649269953152651,0.0032540151197158937,0.15548833868217823,0.18280868986841442,0.03166429846094867,0.0607679429216278,0.1278272997974968,0.044087504609977866
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.25,0.25,0.54,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030473196311847296,-0.0898373553942833,-0.4223843588777771,-0.13917827223115606,-0.5558231950618149,-0.3461839236831961,0.09278559972440417,0.0295040170303746,-0.05017575973712402,0.45939433608249014,0.37125773873106527,-0.0404904593600707,0.0009538337451513029,0.5248566159539286,0.2441929941357742,0.13342890100702767
True,0.65,-0.65,0.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.25,-0.25,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.022567177392707655,-0.02551796418324606,0.2828596402921812,0.20929104736117984,-0.2514177286234288,0.038023199366499574,0.1084618723444089,-0.03198818027875168,0.2059968506483428,0.04590972352072348,0.04956092199857113,0.03968977636021505,0.21012532603966969,0.19161000632433978,-0.1280497142962867,0.3014814499465478
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03412342616761005,-0.10215693373212452,-0.43338008759378877,-0.010416585836738268,-0.5047514651467787,-0.045364505919994726,-0.10371888917159801,0.22022288553979305,-0.06104768548442352,-0.2272979513695338,0.0737856310800323,-0.12315087474253039,0.1329149631927319,-0.1607171676330414,-0.08106903513148465,-0.20092314060088182
True,0.135185185,-0.14,0.54,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.02292957333000121,-0.08431876543363119,-0.6370229273420372,-0.1349379396368633,-0.29175599242805444,0.13302242657724012,0.14938831868196062,0.3012490117816644,-0.03649269953152651,0.0032540151197158937,0.15548833868217823,0.18280868986841442,0.03166429846094867,0.0607679429216278,0.1278272997974968,0.044087504609977866
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.25,-0.25,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03108112311135342,-0.08966886548902687,-0.5204699489027904,-0.14932605687446668,-0.46478013980841326,0.0053677399601135285,0.19892581976819385,-0.24177434362332487,-0.01949631746513643,0.15446040206970013,-0.025723538727633454,-0.17359517273972622,0.24156247735849087,0.04049898777582074,-0.15381770140234416,-0.05571441416306252
True,0.233333333,-0.23,0.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.028658665911456275,-0.17648945951955747,-0.23350195727174106,-0.27276956584230044,-0.4246557768670416,-0.06809201546785847,0.16759580048308054,-0.3929055852102546,-0.18830920944542473,0.32972474135415974,0.24246447866013288,0.14002622010910915,-0.14271276174224035,-0.10847616395663331,0.004493302412609978,-0.2822811586903508
True,0.5625,-0.56,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.05,0.05,0.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02335976186344916,-0.11673462309254973,-0.312848560889751,-0.26218000359368165,-0.8348467009304567,0.0029515849032784023,0.264329234962952,0.06159960714715668,-0.2979564001658754,0.09094597335784735,0.3402402451584577,0.17949027841194487,0.11934963245469597,-0.23046999951710187,-0.09970148825226305,0.14331273492908042
True,0.2,-0.2,0.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02666910557962191,-0.1300056307298646,-0.47810914665693194,-0.3184081717595451,-0.26928062667155245,0.15643885094560794,-0.25785500667166245,-0.019210952333682463,0.12149899964109902,0.15790767274685283,0.10846116895189868,0.24811786005344258,-0.12054474693368954,-0.17512987248743692,-0.12082891203953919,-0.007343896249675262
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.03388393674362267,-0.08589516163171101,-0.3751338535857913,0.03323354902461445,-0.5458500861370779,-0.007710057337185801,0.0952183658035846,-0.21051371886810066,-0.15568333850868435,0.2199457440760953,0.10042609664777295,0.13613599905395543,-0.22369968815504124,-0.02317247878753825,0.006093975453953678,-0.11379944807085789
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.4,-0.4,0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03295476228371355,-0.10736970965256122,-0.43048421390302793,-0.050560570144136785,-0.584109099681217,-0.08242829177131163,-0.08628877961323894,-0.11540234130820726,-0.0842001918150025,0.052348917098446364,0.06808679639908465,0.2659401856627178,0.1271438071939444,0.04776063924019192,-0.13502693130590263,-0.1176235506891303
True,0.45,-0.45,0.8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11984124275999661,0.17681191135036334,-0.4278488484989483,-0.6810269710744498,-0.4673940284286443,0.03609629851205998,-0.18052290377139635,-0.08232115874833876,-0.041986096102207125,0.15517794737831053,0.26043166927374034,0.13842033065387174,-0.06674034917005615,0.12816593376589352,0.2893524316725483,0.09890579896845285
True,0.327777778,-0.33,0.64,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.023083901461792736,-0.10304968843337538,-0.3347214182033759,-0.04310620694648595,-0.6201072588308465,-0.3852966049145882,-0.1144490871237121,0.022675273335957674,0.03746439228397308,0.05874589066836301,-0.22280831587489375,0.3598425783317761,-0.4578470170180968,0.4693115003584566,-0.0038928459444418917,-0.05009864523216313
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03478097774218873,-0.08559257880381961,-0.357875457261746,-0.05402125140030514,-0.6282547970352168,0.03609629851206017,-0.1805229037713962,-0.08232115874833847,-0.04198609610220692,0.15517794737831067,0.26043166927374006,0.13842033065387152,-0.06674034917005613,0.1281659337658935,0.28935243167254865,0.09890579896845257
True,0.75,-0.75,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451729,-0.4194095259859528,-0.12636267927806472,-0.5463513108827899,-1.0152864488117862e-16,-5.3341559000419566e-17,-1.214687001003017e-16,-1.1592231150609294e-16,-7.363016602396268e-17,1.0931109906657988e-16,5.531921528777303e-17,7.495646412462992e-17,-1.0291783511379606e-17,-7.512211938264106e-17,1.6400190890032056e-16
True,0.0,0.0,0.8,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6930006216315926,-0.2784350185495144,-0.2431638779380839,-0.1494696040302505,-0.6006282084623638,-7.952011090835224e-17,-3.8615005835088887e-17,-6.916945319890372e-17,-9.100023849280463e-17,-5.208025789947018e-17,6.897029650997736e-17,3.2855067629088687e-17,8.730172302590429e-17,-1.8963180657413966e-17,-3.297929965678217e-17,1.2544172872512915e-16
True,0.162121212,0.16,0.82,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.052612761662534466,-0.7613452743229243,-0.46618015167215665,0.022798469721380332,-0.5624700816458442,-0.026482821145629998,-0.000688127250855976,0.021427699453873628,0.001896826682640372,-0.03208930149073245,-0.0010205314355771328,0.010109432311183622,0.00859402814991765,0.020845548416497606,-0.00797314568459331,0.06628889088331819
