L,absPolarity,sentiment_polarity,sentiment_subjectivity,ive,love,drunk,text,fuck,realli,high,need,say,good,want,go,home,girl,your,shit,even,make,lol,call,take,got,friend,drink,see,get,peopl,night,let,know,never,amp,one,look,last,like,work,drive,thing,u,today,time,wanna,think,talk,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
True,0.15,-0.15,0.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03295476228371355,-0.10736970965256176,-0.4304842139030316,-0.05056057014413941,-0.5841090996812138,0.3736591712819775,0.08722032512228987,0.11412677121351494,-0.3060196389408295,0.082417556243441,0.034425744966101075,-0.035659300629518775,0.29665327265918,-0.36472729568253953,-0.2432599837273597,0.0012203601825469881
True,0.187946429,0.19,0.73,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.024981412739207336,-0.1305843891289264,-0.31039504331908074,-0.20589236822125553,-0.696746599456074,0.24810474813697725,-0.027795908604665465,-0.20473337414280787,-0.2954594990477379,0.24174734778289836,0.35292281324551267,-0.05484744954248657,-0.24991298519468808,-0.11542817101598572,-0.20152979535974025,0.03999369576187391
True,0.566666667,-0.57,0.93,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.06374576709830516,-0.8860824112048398,-0.3156600357871284,-0.28101437615094366,-0.40177385160233225,-0.1383893048950556,0.32666801359279907,0.08261760007881766,-0.03621084938099016,0.3973400820558832,0.15508638811456527,0.3292655083330279,-0.20769922622373993,-0.08511409354705128,0.21608981145729628,0.16221556821891978
True,0.2125,-0.21,0.77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03407086045863609,-0.11485986116270694,-0.43173932149794436,-0.19339914492153143,-0.514483037031256,0.11668483101086959,0.23231789416513277,-0.26547208020873475,-0.015954300859314506,0.08365657914489931,-0.0057592755617248935,0.004737926653003975,-0.17694426043029673,-0.19799452323614766,-0.2752836066183234,0.031413579347884024
True,0.075,-0.08,0.64,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.0714737400350512,-0.006080945457624293,-0.5578825522918339,-1.2297974547530617,0.13690517754804193,-0.10278345569522522,0.3216139482331917,0.23126051485910415,-0.17859170254758272,0.2977239992883043,-0.18028513100434349,0.04225209857776985,0.8640656869372572,-0.07416526148721274,-0.34778458955028363,0.4425998373111315
True,0.066666667,0.07,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03555901794054658,-0.08226709109474348,-0.4291106377085697,-0.06244927305803305,-0.4632871431559062,0.16657172326161604,0.21192361285907554,0.17068515841839704,0.05522055863548082,-0.266766617764285,0.473115623046984,-0.11622697374611123,-0.06664760233288715,-0.17371873163536097,0.0847804812365731,-0.2028661148486386
True,0.0,0.0,0.56,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.020840445383641076,-0.247404378108258,-0.2696597234472369,-0.4086473624521407,-0.08412289495665548,0.07320776836126991,-0.26322429675617204,0.1229596666223491,-0.33350561760913217,0.03796420947838919,-0.12683984239166773,0.1930439690298195,0.4950998836882693,0.32849880950726473,-0.3006132105065604,0.09675639766606317
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03471375878973369,-0.11008992820809818,-0.4007348033079518,-0.11905097714664543,-0.5831605467571078,0.04904936465303131,-0.08925906872834574,0.03693301526059392,0.028361606534964227,0.2086306016745534,0.030455399861939986,0.13885028320260592,0.24227509156102817,-0.03349449907539086,-0.14698462513024935,0.16313743488219962
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.026077022770989004,-0.21982407261732867,-0.17409417854414955,-0.09003338809530437,-0.34318684606759503,0.004579622884973947,-0.2684469137180252,0.27293554150415694,0.16959290986687142,0.11122850611857538,0.004604970429460203,-0.02586038160154975,0.32202451130090104,0.10394517536952703,-0.19165848942861394,-0.2656778971030975
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.031219429383378287,-0.2082602186029107,-0.21096010277625835,-0.21660186997066144,-0.36119357916789424,0.059969833236621584,-0.25449075559480283,-0.06999063548259458,0.03307949601084798,-0.0493358147778751,0.05405917918693832,0.16583827176322968,0.15727595062693314,0.06833999055111477,-0.2859462086106197,0.0728933712539584
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.023274209138719762,-0.22359777647464454,-0.31943027386114853,-0.2725929939943853,-0.2621168997389292,0.08307077551380002,-0.6980564374769628,-0.14218631201614154,0.2783647481324981,0.15994834519158568,0.2057387204346383,0.05322210001179469,0.34589126298539064,0.14653927154428045,-0.5255327372320329,0.15908448737228514
True,0.033333333,-0.03,0.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.16,-0.16,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030784998552204932,-0.09551209616234446,-0.4466057736431006,-0.17201961966357276,-0.28331942071940136,0.09323263025927761,0.1871725031122934,0.22505016750963752,-0.14319700481637157,-0.334936740115075,0.714445786810644,-0.0008222541372705366,-0.23635525108856914,-0.3734175921380827,0.12308045393894942,-0.2206942396559522
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.014824608762388447,-0.10066511607962075,-0.637271563807736,0.00534969318143079,-0.2539635325927026,-0.0153049976290041,0.1313996629171337,-0.37889381478436424,0.19181997122109906,-0.06933132378845891,-0.10517786578726943,0.03928073585577929,0.15446250584736343,-0.3768415716790431,0.16835709867287577,0.3130909908289454
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03614154844912198,-0.0937136693538552,-0.4303227318559579,-0.10953887026341647,-0.5423711378252438,-0.12674793266218798,-0.019321289860003033,0.04126710695729979,-0.0680418039834831,-0.08672268888522044,0.30763345137872156,0.25895684699709937,0.08435463467796177,-0.1450226143515963,0.015928166063750287,0.0756329695462573
True,0.15,-0.15,0.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.016481883823431923,-0.09347536014695353,-0.603669825971944,-0.12697306248539936,-0.3484414197500285,0.10229712113543404,0.6655642615668916,-0.21472377779042529,-0.0075775825129344165,0.6123886667027615,-0.3250714067912643,0.2779622438948075,-0.626012543891243,-0.11333793115093918,-0.49594118737362236,-0.03256569377890345
True,0.25,-0.25,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03478097774218873,-0.08559257880382015,-0.35787545726175,-0.054021251400308085,-0.6282547970352139,-0.02586322445390865,0.00502018609230121,0.025694335542041518,-0.0924327293812138,0.05597684610766546,-0.303970434107262,0.1270005428039801,-0.22535837947969706,-0.11183960017151028,-0.26769494389570625,0.0036335788483668474
True,0.375,-0.38,0.69,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.017005010515227313,-0.22622314470923563,-0.09377331000026087,-0.4957628971116399,-0.27877563828515134,0.11030771172895383,-0.43547250799767967,-0.04921314404814865,0.4142732758794659,0.09883409783879399,-0.016880075505995296,0.2569440149477386,0.007044054336025202,-0.32823974224417063,-0.6196982476150984,-0.17803926808316728
True,0.1,0.1,0.8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02795864185993037,-0.10658599919073732,-0.298065247807093,-0.13885590257779143,-0.7286148733076044,0.1314199171261067,-0.26011380276979806,0.06073870606592661,-0.27950519818842384,0.15809076863799923,0.3586820888072376,-0.059585376195490786,-0.07296872476439129,0.08256635222016205,0.07375381125858284,0.008580116413989541
True,0.4,-0.4,0.77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01846660562673249,-0.2445983185559006,-0.3488070458548729,-0.6914477522699254,-0.11621804354998011,0.16982943614227763,0.3163034330109838,-0.03224094723402657,-0.426207798235299,0.2737504174702018,-0.13652455836092828,0.032939893038483055,-0.04848004462778305,0.014809357385160898,-0.23030790054927322,0.20112925938734993
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.036286574214043146,-0.09161184880245254,-0.4308131964308544,-0.141416456001852,-0.533547091650887,-0.1201920572842529,-0.07997372809067246,-0.1300555796836336,0.28045009686029043,0.07483101843004929,0.08161022360146367,0.17099236937511986,0.23499801679559293,0.043310036057231605,0.12264450302117061,-0.2873495928665495
True,0.075,-0.08,0.77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.031219429383378287,-0.2082602186029107,-0.21096010277625835,-0.21660186997066144,-0.36119357916789424,0.059969833236621584,-0.25449075559480283,-0.06999063548259458,0.03307949601084798,-0.0493358147778751,0.05405917918693832,0.16583827176322968,0.15727595062693314,0.06833999055111477,-0.2859462086106197,0.0728933712539584
True,0.083333333,0.08,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.0034943294063554046,-0.09817029039481251,0.18977470053169346,-0.09755089282401602,0.22196696758921358,0.010920468583590272,-0.16523168686645706,-0.1069236507431885,0.0047178894758837546,-0.2579664164524285,0.023603779324998332,0.026987988560623753,-0.08499914093409502,0.10183448962650563,-0.13896158348037035,-0.09024406362824122
True,0.34166666700000003,-0.34,0.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.02835331965691773,-0.1213292742154444,-0.3502754225008202,0.02909255986504173,-0.7028218217079627,0.396845311481102,0.0029814424862449757,0.17675412201615093,-0.3700907617870781,0.3470250040256595,-0.23908928927922107,0.23019152537706775,0.313569984740511,-0.5100613949294408,-0.6579395527533146,0.16799137391311414
True,0.325,-0.33,0.85,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.025907563832059586,-0.5210079037937382,-0.5030681347025548,-0.6386782440945626,-0.42803765007056266,0.1508355331322374,-0.005925240745096386,-0.2369657010558569,0.07633959811984391,0.14453278298629207,0.035785536889215375,-0.17426887032368554,0.19458194625557515,0.0637109776558126,-0.12633442248629045,-0.11546754425875722
True,0.066666667,0.07,0.62,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01757965786019316,-0.14573015869608463,-0.35676486847807154,-0.33090139505927074,-0.4515441890963657,0.14465785225075503,-0.2688473439311673,0.2536890081708703,-0.646090311808404,0.24539079289426352,0.17778306722863157,-0.03237967892890097,0.26485520829694476,0.342725171176312,0.05908680936264208,0.03244314282609433
True,0.125,0.13,0.47,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03042796317822924,-0.09261208265092051,-0.526606527333469,-0.1761144672304295,-0.4522839353917364,-0.0956420519749854,0.14324874677203334,-0.11516213154697046,-0.005000062140861433,0.013673363209957302,0.0031175350428686577,-0.4752087435238337,0.1907316309353621,-0.14720104543844836,-0.12658765477154432,0.1288543652030844
True,0.235,-0.24,0.64,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022915261691188293,-0.16202608142870206,-0.4369664762779384,-0.27363939234952805,-0.2659945068847776,-0.06433490183291077,-0.03622700258365556,0.1081816818139974,-0.4210436754274914,0.16571247975761483,-0.22001438694320608,0.24364987053280532,0.3698571960251449,0.11167177577252524,0.013567411767974637,-0.07054729271661542
True,0.3,-0.3,0.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03412342616761005,-0.10215693373212506,-0.43338008759379215,-0.010416585836740488,-0.5047514651467755,-0.07683676945096278,-0.181644167309475,-0.25821559561513413,0.025003439635362168,0.007605181015767554,0.07266637723336158,-0.16733683342826308,-0.03482208555807737,-0.23522649015215027,-0.05771336306579092,0.16140638756487044
True,0.25,-0.25,0.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.028242200262655254,-0.23225860854109978,-0.2232898982882461,-0.28363833561412555,-0.3293253053163638,0.17665466424749213,-0.022172861429670204,-0.33546271569132907,0.017125195151533965,0.034320764367024026,0.04829990362521337,0.1705761984162339,-0.01966830980336365,-0.129654532685033,-0.5612298152289428,0.10430695060184275
True,0.18095238100000002,-0.18,0.68,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.02608698713369178,-0.1836146173946799,-0.2269465339310592,-0.12705221232261008,-0.3933299732507934,0.04200994480045796,-0.07262389649471092,-0.055537743250160906,-0.02220528491491416,-0.020015793355750405,-0.08704624876536102,0.3202834658979231,0.06862546845645373,0.07687215717333949,-0.9317114758068258,0.06588752335216658
True,0.083333333,-0.08,0.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.2625,0.26,0.82,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.687139928642884,-0.34989163759330577,-0.2297308134707227,-0.3566895908160508,-0.5410565254437352,-0.13528860504026213,-0.11302092184351833,0.2777129165212644,0.10675205776555514,0.0193347556491195,-0.24661629717172145,-0.7899029315244381,0.022690930278358244,-0.43289785800371816,0.09523441150806017,-0.05489693471572732
True,0.2,-0.2,0.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.25,-0.25,0.83,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03535846733170041,-0.12449822469578187,-0.39486421800345783,-0.2661204815019986,-0.5202302753670053,-0.01532454071878537,-0.11594444168907796,0.1885147356410438,0.11185451553413299,-0.14039625767401304,0.0025135400117342666,0.05670467135796449,-0.3150982074237063,-0.10330845944822997,-0.21268823577304033,0.048271949226506836
True,0.166666667,0.17,0.6,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027052100729693225,-0.10943819732007466,-0.30897845367709426,-0.12203209356314057,-0.7246347002500618,0.004671984463919671,-0.27943509262980126,0.10200581302322669,-0.3475470021719064,0.07136807975277862,0.6663155401859591,0.19937147080160883,0.011385909913570427,-0.06245626213143435,0.08968197732233346,0.08421308596024718
True,0.065,0.07,0.64,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030959914901300074,-0.1421103789069351,-0.359592132928955,-0.07428219773662686,-0.5798744269703378,-0.028523472304526842,-0.11675253015063224,-0.04783560503035208,-0.026096955272546504,0.28704305717590384,-0.008659965502660107,0.3552944564688217,0.27430835452483693,-0.18198154225901567,-0.11875021146633362,0.06872711575347974
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.225,-0.23,0.41,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.019865432457093754,-0.21490491348736276,-0.12307386035806257,-0.35973089641770195,-0.6128797333412398,0.019660876924693253,0.07412413545423832,0.024814929056033788,-0.0357681917704126,-0.1493764046193415,0.018708523315008566,0.12037624635960664,0.027404242662278797,-0.016988930353705328,-0.14708338815647862,0.0015532012522625066
True,0.12121212099999999,-0.12,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.25,-0.25,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03036958227917643,-0.13417738443096197,-0.3922374172147953,0.03435219357327808,-0.5014653453600054,-0.15440960640852092,-0.20913762873176148,-0.34298421590608014,-0.029455122172148563,0.08601763651711794,0.03355101186876149,0.04910733983795268,-0.002788822594268596,-0.38371353333577507,-0.029478949401875197,0.06699606843615057
True,0.328125,-0.33,0.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.035092997966882075,-0.07970666293989989,-0.45517962388804145,-0.06628881592258958,-0.49069954063398036,0.18916583516239563,0.17818520263773632,-0.21909642673329605,-0.06375907329392912,0.05444616912111867,0.0019678101647499246,-0.020867064756058724,-0.04616195968160269,0.10338976620532457,-0.24989560564403288,0.15760695608130074
True,0.433333333,-0.43,0.69,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.022251372347393356,-0.24100276859943595,-0.18080824739008053,-0.1796899334512445,-0.2920823533626174,0.18746551219746127,-0.6116156700043183,0.04247956970313417,-0.05458535646102897,-0.09194507340131322,0.060082616026242895,-0.06479475820249725,0.6021059802967961,0.1737893985570349,-0.4332435381646446,-0.11490966043927005
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.25,-0.25,0.81,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02335976186344916,-0.11673462309255025,-0.31284856088975604,-0.262180003593686,-0.8348467009304534,0.00874040834110298,0.23935582232069538,0.1317385797992223,-0.04048608124629635,0.10859001183308702,-0.004895256009989769,0.09338825779898288,0.11240338359637382,-0.11882341998021095,-0.00812180467610826,0.09179726488050373
True,0.083333333,0.08,0.96,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03704808957935912,-0.09086147122451785,-0.4194095259859566,-0.12636267927806732,-0.5463513108827864,-9.438363944948484e-16,1.7979678618667463e-16,-2.842533915998256e-16,-4.878820883101627e-16,1.7789642054402848e-16,5.4602109058132544e-17,-2.4445263092035985e-16,5.2105596439452307e-17,9.998360078304945e-17,-3.2639087980838416e-16,-3.4264591231175156e-16
True,0.0,0.0,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.02335976186344916,-0.11673462309255025,-0.31284856088975604,-0.262180003593686,-0.8348467009304534,0.00874040834110298,0.23935582232069538,0.1317385797992223,-0.04048608124629635,0.10859001183308702,-0.004895256009989769,0.09338825779898288,0.11240338359637382,-0.11882341998021095,-0.00812180467610826,0.09179726488050373
True,0.5,-0.5,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,0.002979077983029637,-0.08595169664683451,-0.2881639651787257,0.1313604052837279,-0.2555726962428695,0.4809857498809323,0.6481106729201768,-0.35336577614428427,-0.13205423777198005,0.24606811902415157,-0.5051994585830382,0.25613467754404057,0.1009251612740198,-0.864855091926109,-0.4842414094597304,0.40584645711047984
True,0.218518519,-0.22,0.47,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03211576884615904,-0.10370505287808898,-0.4675094194000292,-0.13332528156605367,-0.4588312667824499,0.3058506661732662,0.4105030968028689,-0.4845685069420305,-0.07971337415324314,0.13810274826601782,-0.0037914653969750235,-0.016129138103054507,-0.22310622011189948,-0.09460475703082319,-0.525179212262356,0.1890205354291851
True,0.273611111,-0.27,0.68,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.1179867060149714,0.1661723279232757,-0.532746471850281,-0.5961906620230062,-0.33437823206451334,-0.12541057799822972,-0.30321214112926,-0.24123855538538827,-0.20061120384132436,-0.18528704960309464,-0.05014536989143603,0.18080829376106555,-0.03620592689132428,-0.36009615661287964,-0.004680003362888124,0.1391642552650796
