@relation whatever
@attribute 0 real
@attribute 1 real
@attribute 2 real
@attribute 3 real
@attribute 4 real
@attribute 5 real
@attribute 6 real
@attribute 7 real
@attribute 8 real
@attribute 9 real
@attribute 10 real
@attribute 11 real
@attribute 12 real
@attribute 13 real
@attribute 14 real
@attribute 15 real
@attribute 16 real
@attribute 17 real
@attribute 18 real
@attribute 19 real
@attribute 20 real
@attribute 21 real
@attribute L {True, False}
@data
-1.3424608301098986,-0.021947949453836237,0.04291658277815889,-0.509032630928754,1.1575865598459734,0.36916521935330443,0.061559075504155646,-0.2582475055032503,0.346755700056135,0.8589608418578725,0.38249888482282207,-0.33614176015284025,-0.2161765318792227,-0.1317715383418408,-0.2074357608076182,-0.15333460202484697,0.07515149511148204,-0.2871584237074457,0.024062587985526015,0.07292053020611511,0.0008103367952873586,0.11546055955490218,True
-1.0948610418805493,0.07742602128076846,0.8754743864654111,0.1435759210554321,0.5782155751390831,0.23810889566943275,0.44893214527176223,0.35393667653264094,-0.16194278333709272,0.06932830032445686,-0.053175868259187235,-0.31370867605341746,0.35974494845725546,0.13339093770132027,0.10218572687685411,0.03494282261220052,0.059768271941381665,-0.16235125163647313,-0.033646236128479196,-0.09806178999363199,0.038096397317510126,-0.01851307834166274,True
-0.7566371931488445,-0.17386304674764422,-0.3353625020930681,0.076300847308913,0.24737639284720186,-0.9444410835379459,-0.4345267813856724,0.43698003620869746,-0.39226743844679657,-0.15821611649734033,-0.8617353083344503,-0.026173922767805044,-0.3580745271457802,0.45111169029433107,-0.40235602494872125,0.03907476257792398,0.07511099609408804,-0.23536741338177392,0.17750725841667897,0.19417768287824377,-0.13492707443873556,0.15161089591725993,True
-1.2896683528880393,-0.35042552104205554,-0.36655094427158336,0.6616975211687259,0.9982972693968221,-1.1361168363387562,-0.19126151137301978,-0.12390031374229273,-0.09269311047000822,-0.47045495580859864,-0.3981701969914722,-0.3527932289363351,-0.9045552040112141,-0.17896441736222035,-0.14242321216731582,-0.42768589033375337,0.06483816986392309,-0.08601107996747544,0.09116907170456336,0.17753485015640247,-0.18622589362450173,0.19129458011265288,True
-1.18059166737182,-0.06965951462542373,-0.18228968931106132,0.6921518666815827,0.14895277511456215,0.09348333292073129,0.13663293217879222,-0.5140901457944079,0.0234837121996483,-0.1440164461821408,-0.24063676246432825,-0.3159955723864001,0.33052994564055077,-0.2692302843725649,0.16543607818035677,-0.2763167327631252,-0.07506967894071005,0.10074283727044402,-0.0446865542823059,0.0423743194262948,-0.07213630487474998,0.05169676313591289,True
-1.2481938295539514,-0.02666563343610344,0.031145833264104826,0.016277650683888936,0.898040021029685,0.5723950412043392,0.22556672316157483,-0.1472879274322051,0.16020698323408109,0.05251853501504148,-0.03355809617270741,0.2540462519340068,0.19572548732537126,1.0498742425286764,0.5690874011433336,0.2676999613163053,-0.2548707806134358,0.6336942557793497,0.07093057379337511,-0.33621044408535683,-0.1458304087758567,0.16107130066870737,True
-1.2052379005061544,-0.11417294856375361,-0.16211999009623754,0.6870701133076256,0.025221339111781496,0.05104550307465461,0.06563632122222647,-0.3920804467872596,-0.10561123217431069,-0.14478418899047021,-0.7576408715299668,-0.49713822022141035,-0.41454197319801583,-0.09114310260325459,0.3459430675141023,-0.19963667925597697,0.010181260187409263,-0.035493192721498555,0.0540555797685726,0.19700270651259238,-0.1220511899068997,0.14816282069508402,True
-1.5425177838102848,0.05338216383972923,-0.3552280861362705,-1.2041061350672928,-0.34199711541199523,-0.4809966839697642,0.8806412646871745,-0.4864152932938302,0.4542229388833464,0.7934059720570616,-0.15203521679341012,-0.08361710888688564,-0.1449036675795497,-0.38674816904186,0.00020012759510303416,0.016524928783399256,0.321272375616891,0.15637499885196654,-0.28098533759668826,-0.26588978213881503,-0.0902169333694318,-1.7373350060205708,True
-1.160387399144552,-0.031224525336238193,-0.10496602402404435,0.5498004505735119,0.009363982921283301,0.14781503773321206,0.037044446816822806,0.32623143747384903,-0.0414620198590362,0.3795023455741242,-0.11461477398175102,0.5610566091049056,0.17930175569884801,-0.2689967193682912,0.2351024639028842,-0.32064513003920214,0.035146650651165935,0.11246131963868784,-0.0991274366145437,-0.05733680793518523,-0.01924040430195862,0.09500159387654002,True
-1.1431584959866838,0.09465710134668796,-0.13269933681670304,-1.8276594790232974,0.203248923225427,0.1596260263091559,0.43071787541619083,-0.29228621129106463,-0.028559300676161525,0.2585416173674827,-0.20878873737511544,0.08580689600422939,0.14618363376334284,-0.42599080426419,-0.13560687832976318,0.30274100819566574,-0.5438209253420033,-0.5376854619957375,-0.09706388548215618,0.048533158816676455,-0.04861478684128966,0.2675165602164488,True
