@relation whatever
@attribute 0 real
@attribute 1 real
@attribute 2 real
@attribute 3 real
@attribute 4 real
@attribute 5 real
@attribute 6 real
@attribute 7 real
@attribute 8 real
@attribute 9 real
@attribute 10 real
@attribute 11 real
@attribute 12 real
@attribute 13 real
@attribute 14 real
@attribute 15 real
@attribute 16 real
@attribute 17 real
@attribute 18 real
@attribute 19 real
@attribute 20 real
@attribute 21 real
@attribute 22 real
@attribute L {True, False}
@data
0.4222892883831863,-0.24141834235167695,0.2743859791535885,-0.06924439960318855,0.08512657263703247,-0.024558616106457168,0.08520664647269784,-0.09787584369980967,-0.027976929862830936,-0.0409644833375256,0.020939080355496978,-0.06915343177609114,0.0025784725863586128,0.042973164806813104,-0.046997757331532414,0.03201928257283022,0.01520444824401768,-0.07621170182777301,0.02576280923477425,0.08240075009173158,-0.0296007188054919,0.015504556545353616,-0.020110779066781923,False
0.5029298418872999,1.2568079041903595,0.5073089990917488,-0.06246041879193866,-0.26064781411765003,0.15340203604319788,0.06490232673795267,0.17017245645008117,-0.7792495465833281,0.6327045135560863,-0.2732365061056454,0.019284599194405436,-0.47299829895594525,0.16890459081826173,-0.2407476104456479,0.09612688868272529,-0.06285484132008709,0.04754280755633453,0.006333927118010597,0.04711764291901564,-0.1059896374289811,0.019835411774178125,0.022260045798508876,True
-0.19631163999779644,1.2582528735445548,0.10018959011576738,-0.128113248670166,0.4998671672293804,0.13828224022926455,0.017337781462561767,-0.21641353900173457,-0.09318923753096633,-0.15894842954173127,0.15753359717289295,-0.05485358564745803,-0.06850878664624355,0.0823261162023135,-0.006128671375089132,0.10176622635332706,-0.08729514850915457,-0.0651534041134678,0.021664424855883883,-0.0849592918853476,-0.06584585750170108,0.03900811089471939,-0.09577513178967902,True
-0.6164393735300572,-0.08957684214297831,-0.10533381132343463,1.1775511179938845,0.14841838963652632,-0.44380578396361414,-0.33934659527065064,0.5781639205567672,-0.49777976284857195,-0.5461436717848703,0.45293443957963386,-0.44062211318075273,0.27342429024898707,-0.50296063698086,-0.3939355171610855,-0.34212990058768583,-0.6031785984581702,0.10570944014961947,0.7379553677101501,-0.6596891161210238,-0.2705540239266012,-0.11590011374444674,-0.017492092036418334,True
0.369289098831191,-0.2153812015984868,0.2502325695224436,-0.08821243228985184,0.1413280739538169,-0.07211901308106575,0.2135838431356623,0.040404777355855896,0.016100212234682595,-0.21422340454712696,-0.4127338637722171,0.6280323234562853,0.13764375515624147,-0.1516167513138518,-0.2137282297600441,-0.07321164283715227,0.04435150762883691,-0.28594912762062974,0.07474760888000812,-0.18891083129008543,0.07528049568592926,-0.008848403550692482,0.862615066468439,False
-0.990561843612786,-0.028743046203360986,0.026485589581513577,0.20767655052702985,-0.25006265462018373,-0.8013058267154851,-0.5523599870347395,-0.272991367557404,0.48894991535027343,0.06158887367304358,-0.3132818754484856,-0.10609135266323791,-0.07554929612941727,0.15438099512321327,-0.2731439294128984,-0.04932792044682338,-0.26580374970525783,0.09932973225884938,-0.0003349302569948106,0.14759505725566174,-0.08336690765257376,-0.03510719187658775,-0.06871847567452971,True
0.4477798586230894,-0.2706895523404989,0.34022817680363876,-0.07417661545729638,0.18848804629904212,-0.07655721377475577,0.11439200511866791,-0.15181668526787895,-0.02158750590151169,0.0012276243029132744,-0.0010432044591872462,-0.1398417028289842,0.09199051329659155,0.033087084084027975,-0.06178438213527621,-0.004427137923591734,0.15348963916189395,0.6233307663737682,-0.4431149444484823,-0.3394220064284081,0.0073551013854089185,0.05078358538332435,0.10091214408076306,False
0.39101967565840373,-0.11585366211162672,0.40585773567480665,-0.020090084765062778,-0.1489696662114372,0.0027665177869936656,-0.004456923494786585,0.1665462915796874,-0.8411563228602894,0.7815113497849511,-0.3238951220056253,0.04455743478604712,-0.4822225363244025,0.13457796234805539,-0.26503326074696026,0.04398789063807976,-0.05763153599185222,0.005436520431606038,-0.005219704685265062,0.1292628394876582,-0.10243205598448532,0.009765979736756372,0.040290323620588674,False
0.5543481015112622,-0.26637460289982484,-0.667294621457605,-0.13017033052310004,-0.20515061003988155,0.18875700867935347,0.13686644944684112,0.02710927702531369,0.06930624981953012,0.028819372362421297,-0.20639227278567973,-0.2823101525995777,-0.050514082742776266,0.06908468984054013,-0.2075202130009416,-0.2673928132394546,-0.12242925216329306,0.05965957929534825,0.534276207484294,-0.4927953378362503,0.06830811428385533,-0.027866712152070434,-0.2058021852195247,False
-0.9244705482914027,1.401241788225967,0.1228185330762404,0.20571510422259853,-0.249843658041493,-0.7246309531020935,-0.49551956374907946,-0.3076744968112515,0.4989082727244687,-0.10443014108999997,-0.2654379353105475,-0.09302486577724856,-0.04729195182382925,0.13286264582626414,-0.1448731153231211,-0.004357415271215323,-0.14884246279294275,0.49757851949030923,0.325541186861378,0.5190564390042284,0.5406013095655781,0.036999433740688537,-0.015026164605354211,True
0.4109409511489386,-0.20758784755370957,0.27602581420096634,-0.3938862900814935,-0.1499387319372837,-0.30555457978955813,-0.9319866683488236,0.15418719917502144,0.3819536960160802,-0.03685323373330451,0.19793367009659352,0.3701099809002233,-0.3772918873894393,-0.048462538379964185,0.09364796910921094,-0.025954339808448613,0.14717648862535573,0.08626670073149592,0.055234294386266466,0.05239416863858781,-0.06413395003913318,-0.0923748018793957,-0.11071663007562813,False
0.3110965121459236,-0.186128741032245,0.22202092702468543,0.5792239094110754,-0.029322500264934038,-0.7003776635172687,0.19826604187298458,-0.33455723082148536,0.08699783314597453,0.039086519640239806,-0.05215144141661742,-0.11510474356588882,0.015588026005570674,0.17665334827420368,-0.012543140393927427,-0.11177535852211228,0.1488686290631217,0.6208466096911536,-0.41061371565420224,-0.3514181303233601,-0.15701878756779833,-0.0495420115742028,0.1185925458383023,False
-0.3082218062266926,-0.11440869275743155,-0.0012616733011747863,-0.0857429146432901,0.6115453151355932,-0.012353278026939666,-0.05202146877017748,-0.22003970387212832,-0.1550960138079275,-0.010141593312866556,0.106874981272913,-0.02958075005581633,-0.07773302401470084,0.047999487732107084,-0.03041432167640154,0.04962722830868153,-0.0820718431809197,-0.10725969123819627,0.01011079305260821,-0.0028140953167050346,-0.062288276057205307,0.028938678857297628,-0.07774485396759924,False
0.4109409511489386,-0.20758784755370957,0.27602581420096634,-0.3938862900814935,-0.1499387319372837,-0.30555457978955813,-0.9319866683488236,0.15418719917502144,0.3819536960160802,-0.03685323373330451,0.19793367009659352,0.3701099809002233,-0.3772918873894393,-0.048462538379964185,0.09364796910921094,-0.025954339808448613,0.14717648862535573,0.08626670073149592,0.055234294386266466,0.05239416863858781,-0.06413395003913318,-0.0923748018793957,-0.11071663007562813,False
0.46170049208594344,1.1389514827540972,0.36127208450466813,-0.14866045662543464,-0.27018610743911775,-0.03257504245923178,0.11718636134949653,0.03849622373373945,-0.2081465862021602,-0.06215167169594524,0.6415403907166676,-0.05423831080719458,0.45609987551621844,-0.31148403652411816,-0.1412268396295582,0.09293705471019,-0.267123053395315,-0.01881453368147608,0.03675825921929115,-0.051154075769385396,-0.017865379190510084,0.13475642341187113,-0.005155568568850332,False
0.2371002133671841,-0.15144978283287897,0.13636024975905678,0.5616088271243574,-0.37692411406307247,-0.8025677501156949,0.11296303558880244,-0.13592518248975385,-0.1824845581237311,0.12869165790776063,0.5849619848968376,0.012131276427595893,0.3909213439131491,-0.24598698578468278,-0.07819163908914101,-0.002456113722289966,-0.21929778026237975,-0.05464444994953842,0.058278830876555304,0.0031557058558191976,-0.07439282392261293,0.042399212828386726,0.033809924950421406,False
-0.3899262478636852,-0.10580359307197801,-0.02582206144549791,-0.10224119440260479,0.33880054104548984,-0.13127611630855235,-0.06730866792317679,-0.06122595904767842,-0.4609149116437787,0.031248996332772276,0.6112337211621115,0.06456796330332687,0.43654411531785337,-0.44259362309135236,-0.14227696644995597,0.1854006013310631,-0.4597621845677913,-0.12153139786750936,-0.21381829326117158,-0.06739508948481553,0.2389784700224247,-0.6761527121900172,-0.24757082692352228,False
-0.2827312359867895,-0.14367990274625356,0.06458052434887555,-0.09067513049739793,0.7149067887976028,-0.06435187569523827,-0.02283611012420743,-0.2739805454401977,-0.14870658984660826,0.03205051432757231,0.08489269645822876,-0.10026902110870939,0.01167901669553209,0.03811340700932194,-0.045200946480145346,0.013180807812259577,0.05621334773695656,0.592282776963345,-0.45876696063064837,-0.4246368518368447,-0.025332455866304473,0.06421770769526836,0.04327806917994579,False
-0.20551711910864998,1.2591497144262207,0.0901943600373067,-0.10756580543411048,0.47075692530921454,0.17801134655663053,0.03943011766550303,-0.19034569674044,-0.15693170275052712,-0.2451774877665375,0.09194964260090072,-0.0008928288488530833,0.0014711871249080896,-0.019483164820008225,0.0005234164506946574,0.22876082528299435,-0.18788129358492844,-0.09471599176434935,-0.20170647963913715,-0.0981306567609837,0.22012796751845135,-0.7752657149816912,-0.29858659306561336,True
0.41521009891435484,-0.20924277350801693,0.2871394271180466,-0.05253148966347525,0.03056185447087657,0.03321613728310675,0.054953882467957335,-0.07575707907081024,-0.08008965972951113,-0.022058679370611272,-0.0017594464275641451,-0.02791709735556225,0.1412942237364685,0.2219697188189862,0.19733243041395723,-0.4895548064171678,-0.07807920874440008,-0.03634081602636143,-0.1673886890247651,0.20250045453845225,0.05182918941022673,0.15571505723731763,-0.14294618676832244,False
-0.4538294367909181,-0.1672728157167489,0.07594078159627336,0.5933717146432056,0.6635033536693297,0.345118054810788,-0.5823978017171142,0.7706143763771335,-0.4495554737269407,-0.5441282004124004,-0.2176820883209987,-0.2550516354406117,0.3446755425291071,0.06655417301429013,0.2996365198717121,0.5443973014713213,-0.03535989075423984,0.054380431701732165,0.11253750856458083,0.0395072893426272,-0.2722508463812217,0.05526600797503986,0.16960105445488724,True
0.4222892883831863,-0.24141834235167695,0.2743859791535885,-0.06924439960318855,0.08512657263703247,-0.024558616106457168,0.08520664647269784,-0.09787584369980967,-0.027976929862830936,-0.0409644833375256,0.020939080355496978,-0.06915343177609114,0.0025784725863586128,0.042973164806813104,-0.046997757331532414,0.03201928257283022,0.01520444824401768,-0.07621170182777301,0.02576280923477425,0.08240075009173158,-0.0296007188054919,0.015504556545353616,-0.020110779066781923,False
0.3776132005766343,-0.23949037915513327,0.25172701490597965,-0.0694309203712603,0.05633830480358057,-0.03799609622056903,0.09795494764301167,-0.016100952765203652,-0.10351129977004447,-0.0072780348519580484,0.03962414166593785,-0.09556700626088832,-0.03769137875426145,0.053249210404273634,-0.0764117736333679,-0.001604394175521571,0.20693727622275263,-0.11374099660557915,0.017132791826697063,0.03317136067669307,0.046421149729841064,-0.12252328518355597,-0.18477483852780135,False
-0.3595468262308467,-0.010920000698307897,-1.0564400451107743,0.48517931612729304,-0.12563578179946522,-0.6177332873731415,-0.024372386435981205,-0.23215908822950682,-0.3068574735673486,0.16203198641013694,0.5985826074094494,0.004132656917448581,0.3115988313815238,-0.19740124429839012,-0.0951278683672099,0.05244952055456214,-0.3157737838124257,-0.005221851723153889,-0.01421982940073669,-0.07027615941108115,-0.10776810219995644,0.0887214108742328,0.020126993321717017,True
-0.3564799436107194,-0.08064676296535706,8.072573370613949e-05,-0.2757549706063245,0.49206203935521675,-0.17513803079329276,-0.8268539509968387,-0.01899071403290324,0.3363901675677383,0.24365486437783024,-0.22435106306404812,-0.2562593065320262,-0.07483593476665376,-0.04370353902843029,-0.24952168756229204,-0.28030217829579046,-0.1646179569820784,-0.1864824198986348,0.6016144013834156,-0.7299102091383175,0.25918592476309016,-0.20834471732449597,0.4897171889190338,False
0.5783413354985648,-0.2686751134930687,-0.6725479430073209,-0.11567190566855556,-0.2057562180060729,0.19322026902160747,0.11812833716456957,0.039054581225820555,0.04828971512743419,0.03299697039993599,-0.16120382574809958,-0.26595036021952423,-0.030065889686367468,0.02534210486000621,-0.16944060390056076,-0.20329876302876843,-0.07520627425982057,0.06842010683462886,0.5348491821505539,-0.5086346288847361,0.17259697706046395,-0.009828893740605974,-0.202547371279872,True
0.3993401140828034,-0.09992282951389762,-0.6887510688416943,-0.24396943357376685,-0.2720062220248065,-0.12832199130018854,-0.5828037375012006,0.39413702252707705,0.1569923122541267,0.07366950271618923,-0.9545181828625111,0.7337643894432436,0.9301840684736523,-0.18687300342944366,-0.10762237454637708,0.5989930015870485,0.1358191784558027,-0.04619018601112151,-0.1376353450214655,-0.07387877679249144,0.15880206754530457,-0.697955975981185,-0.2714200853677144,True
-0.3082218062266926,-0.11440869275743155,-0.0012616733011747863,-0.0857429146432901,0.6115453151355932,-0.012353278026939666,-0.05202146877017748,-0.22003970387212832,-0.1550960138079275,-0.010141593312866556,0.106874981272913,-0.02958075005581633,-0.07773302401470084,0.047999487732107084,-0.03041432167640154,0.04962722830868153,-0.0820718431809197,-0.10725969123819627,0.01011079305260821,-0.0028140953167050346,-0.062288276057205307,0.028938678857297628,-0.07774485396759924,True
0.31809577567814346,-0.28781464427267717,0.3129365386892963,0.5692938061728795,0.08795223106414693,0.29498915658683267,-0.2590877093589873,0.6756750946272584,-0.399569377303725,-0.8309147314033068,-0.1264643200224446,-0.3356043511670215,0.05428252096394583,-0.12603546087536222,-0.2598703162135598,0.11973730441076297,-0.016580976175209938,0.017616753885332258,-0.23396319975972887,0.17171231600648135,0.0970030474717693,-0.7495622704939378,-0.16646283055887373,False
