@relation whatever
@attribute 0 real
@attribute 1 real
@attribute 2 real
@attribute 3 real
@attribute 4 real
@attribute 5 real
@attribute 6 real
@attribute 7 real
@attribute 8 real
@attribute 9 real
@attribute 10 real
@attribute 11 real
@attribute 12 real
@attribute 13 real
@attribute 14 real
@attribute 15 real
@attribute 16 real
@attribute 17 real
@attribute 18 real
@attribute 19 real
@attribute 20 real
@attribute 21 real
@attribute 22 real
@attribute 23 real
@attribute L {True, False}
@data
-1.4458292336166427,-0.139853654710799,-0.08341776840682233,0.4663671073956322,0.6445244144214859,-0.7073041569083465,-0.28523136414928435,-0.026692988365504804,-0.69001280779956,0.548074515651315,-0.7601063529514116,0.5028765165072892,-0.4458437224488688,-0.2939901647471771,-0.09832676622039731,-0.2199247974960428,0.01216384587016816,0.016077437925701134,-0.08472033734720483,-0.021045945915423338,0.10033199769215814,-0.24737426821376438,0.09361391540761885,-0.21362340141910158,True
-0.9738249666557576,-0.16640497909477905,0.7772877905644872,-0.561392785649899,-0.31820105068426513,-0.427795979758792,0.08236245230438692,0.3142702904273777,-0.03395568194369363,0.041705325295131095,-0.23719865866708575,-0.0649213350049606,-0.2572495535711098,0.05660991084536459,0.32705587763209404,-0.03558761172114882,-0.0971953118824518,0.1796249503556743,-0.004098503914439049,0.023012527637943807,-0.001255222870269631,-0.06597375106038351,0.04398963617137891,-0.06398584975940297,False
-1.0877344386850718,-0.18462127349065546,-0.12456318461437872,-0.7098014240760521,0.0034775210862882117,-0.21225538085245985,0.07629845426741373,0.2948990625050801,0.01452738386526991,0.02529768122851752,-0.22515541957911364,0.019345615150961278,-0.2011555165439622,0.03263851204576194,0.2501797813824388,0.018004148598053663,-0.04340948286726846,0.19630506824703048,-0.0075956449028130105,0.031073950375295478,0.06943762221203385,-0.010372682615721777,0.007448516275037469,-0.03322271239254698,False
-1.166612432019076,-0.10076372509577096,0.8711313981083585,0.13434610084076962,0.09554466311120083,-0.743040333471356,-0.40768704991778737,0.4126597823514372,0.14253137966260238,0.013465300532082012,-0.17163209523785056,-0.06332468989329063,-0.23600115784362752,0.07413714950987749,0.43458760212790776,-0.006614053309463217,-0.009541780053513794,0.20529113146982228,-0.06752849253184487,-0.026314889685050843,0.07015772934620229,-0.10628364327651633,-0.023565883385916142,0.054862804118498414,True
-1.118697021907248,-0.2220309378899754,-0.14862413277093967,-0.4776453084841281,-0.44096200953810194,-0.2690918623416987,-0.30412513501959265,0.08574049692189692,-0.19242775379200885,0.05182790331646497,-0.41708762354432594,0.3408663670525865,0.26115658347981086,0.6047639512977528,0.34574663451444165,0.3310782141347084,-0.07003531571747096,0.15746619653508745,-0.10401792313985689,-0.09216471454732844,0.1291552130095172,-0.034339591222985674,-0.05692470807807885,-0.002461722128983025,False
-1.129631161782948,-0.1799673942171718,-0.1432048470344908,-0.547186395000574,-0.18032439510122408,-0.17547946804685455,-0.0817682099911818,0.31687685740148813,-0.0012754240155800692,0.060595709709377985,-0.24025865046716097,0.008643193771922384,-0.21263967467592576,0.06469221868116781,0.28738226841422837,0.002471589954443649,-0.0606392248792729,0.1817348363739842,0.07662184031990285,-0.006628074807351944,0.02770140850755993,-0.0523951227382452,0.007729322814427205,-0.033566913731519654,False
-0.8194671935110694,-0.01570050553948929,-0.19938095569070838,-0.5237898311252257,0.20424814006156664,-0.198878307839127,0.3257625603177084,0.06265925227047733,-0.010503821144953872,0.6523568209056625,0.7015561030955261,-0.7759343674736677,-0.19555506477324913,0.8025076286333169,-0.5168305223389992,0.12750942871379276,0.05790896022837676,-0.3652238256860324,-0.2620251629439967,0.1179112488182562,-0.0522205700781729,-0.3134223158965446,0.08405559512516227,-0.13361452336884966,True
-1.3863847537515517,0.09904013070318127,-0.22266414293405057,-0.62510312413315,-0.2899264816073843,-0.8328085026364328,-0.4743500638180214,-0.5020721981068967,-0.372112125487615,0.9349214681281943,1.005519743377855,-0.2351714076938679,-0.2976968078851995,0.10599020993827699,-0.850963822118829,-0.16443472636357348,0.07221521137695537,0.07965457924975071,-0.10823402538843288,0.1140114893761936,0.06506718242621039,-0.30337191696888277,-0.010576967991111307,-0.12468713086061121,True
-1.533159528579989,-0.1649592120658245,-0.2273872587440556,0.6140639822816979,0.23005716394352901,-0.8037366080760056,0.39909994658034553,0.0969466752356919,0.6579681459033585,-0.3156465270560457,0.018878452313750817,0.20854173173886162,0.09137458080683404,0.05541737983031971,0.3034028815298803,0.10698528256529648,0.06844635931910244,0.5651841611096688,0.113820954640972,-0.10864288399110451,0.2981910515758333,-0.010351211470615483,0.044973915322380736,-0.049075989509884246,False
-1.0590908019558827,1.2608315873549003,-0.16331144894137964,-0.7650577547470436,0.027171235142054495,-0.180350967636111,0.12612456370738684,0.5512168868274838,-0.09180481088611177,0.05528001810615406,-0.5474568611426006,-0.30204234263569774,0.511077614102318,-0.2043979186998066,-0.05348314217490865,-0.11397512646736806,0.051825285506903025,0.4760286582165142,-0.15341098954695265,-0.4794447941788751,-0.5140710567875113,0.3189492334079027,0.194729929380541,-0.0726497319698152,False
-1.2555804118716305,-0.1018601635159596,-0.1850975343807777,-0.48807299895423933,-0.5030064938726097,-0.25485039772325413,-0.5827499951460476,-0.3850702514562911,-0.10222155200842166,-0.2007833808026375,-0.07194628769638932,-0.18226878816193207,-0.2813508491734051,-0.10522568727423401,0.30606259709251504,-0.24700967619072298,0.03560467010537049,0.37771561367624756,0.1615022297643918,0.03788246458556618,-0.017088232744680798,-0.06663015372185654,-0.02615542901478642,0.12908734286922727,True
-1.2111152830180096,-0.12526389616284933,0.028201307501741255,-0.28063849393193196,0.6948502145448949,-0.7611256026789889,-0.37711809819975856,0.05070560839888835,-0.2095804908224315,-0.1280860663062179,-0.40734159665115854,0.3482739053202184,0.21747375804634797,0.8301956565490218,0.3259919345215731,0.5627113271936581,0.035454779131582355,0.3796844912174569,0.21529728621023914,0.3481797784831812,0.30473837263046094,0.7273979475460283,0.17482111659378852,0.18172825271398763,True
-1.248897159694146,-0.07139753871645858,-0.13302267941073675,-0.6503223355795823,-0.33474904933510397,-0.30110755241179565,-0.41732822813527115,-0.3541202550627485,-0.02677840130386775,-0.26215990501830716,0.03378698640763038,-0.4189027639232198,-0.4915046889385444,0.09402726089797561,-0.5019882028834026,0.24371414428689084,0.18771777718362784,0.4875041689925807,-0.018353166512050857,0.11688973576623331,0.016365261297883647,-0.2262383940014258,-0.054270439445049556,-0.07792956980308229,True
-1.660416854627175,-0.2817821795575926,-0.4159081225757192,0.8546397962093846,-0.5508403526388292,-0.427978890867706,1.1303072905573406,-0.3946743451285721,-0.4368554352823427,0.20902188690214865,-0.7522418112585701,-0.05503162234385662,-0.17404856881559622,-0.24581258862887215,0.11463691198154176,0.07458014889098052,0.32745823974521804,-0.16188585579710754,0.4477325665333325,-0.027137417498023488,-0.08675111624266826,-0.25991275584840456,-1.121540738820703,-0.07366075403376023,True
-1.043989764511303,-0.18534219141552924,-0.10350297426505768,-0.8735699659469865,0.17155452059466728,-0.23729193333402443,0.1986217270149372,0.2815443294693433,0.010178736451526334,-0.013717582952324633,-0.22220240284275264,0.021202395781951735,-0.1972865820024819,0.02652443682367426,0.22123406583979152,0.0323342915977507,-0.04445677001771604,0.20516947497061905,-0.019339205597877752,0.03566554460814015,0.07792147795514685,0.0033468683461957563,0.0034124397884528774,-0.07224433397761994,False
-1.1969842317110413,-0.1488763025421068,-0.11432273868333838,-0.45816637369303487,-0.2798846304215008,-0.09528326987208813,-0.27440452486752087,0.5122822268825434,-0.12164914686518484,0.13312781250928954,-0.4197938481695131,-0.3710444616308596,0.5033191159774701,-0.11592360886499808,0.06259510372935462,-0.2441260192728441,0.046781692412180866,0.3377799718345053,0.23237483462407,-0.015744837009572306,0.0609239381216592,-0.060827170331273016,0.11186458530773268,-0.11310143002878499,True
-1.3666126934325684,-0.23022036094332868,-0.2974801327957954,1.5135424898078453,0.4336836780849756,-0.41666695717286295,0.7274800504396223,-0.504972016386148,-0.17580395194689613,-0.11190217085188356,-0.4329244255609062,-0.30035077361548346,0.021457745058437325,-0.27355713648447766,0.19559158865346357,0.2143099454808626,-0.5830146437221667,-0.0849780326957164,-0.2534925139405047,-0.17099800974438456,0.1787562552842553,-0.22814416501493598,0.12436777955313072,-0.11972125417154592,True
