sentiment_polarity,sentiment_subjectivity,absPolarity,L,pregnant,day,caus,im,still,didnt,sinc,pregnantim,getpregnant,thinkim,monthpregnant,feellike,0,1,2,3,4,5
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.07,0.65,0.066666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0523730845382473,-0.33259090742054315,0.05609373734422065,0.017224477951076286,-0.21613066169186934,0.1029010248255887
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
-0.08,0.4,0.083333333,True,True,False,False,True,False,False,False,True,False,False,False,False,1.9589547902119058,-0.4415456677117977,0.02000389065984332,0.07748954127518977,-0.3224778968927891,-0.02237950944884371
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
-0.12,0.73,0.12222222199999999,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0588972802791914,-0.3295207171100206,0.045162403111141385,0.030123037377233014,-0.30614333533671545,0.21851258496084666
0.0,0.0,0.0,True,True,False,False,True,False,False,False,True,False,False,False,False,1.8363617565288457,-0.5789627316985028,-0.010128868025741023,0.13638165187791002,-0.339256745161349,-0.3274849965927377
0.33,0.5,0.333333333,True,True,False,False,True,False,False,True,True,False,False,False,False,2.1061976611088946,-0.28024802752571193,0.12830459393323218,-0.03285836875485391,0.14594306996117318,-0.11296624984397585
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.21,0.73,0.21111111100000002,True,True,False,False,True,True,False,False,True,False,False,False,False,2.1438992228917866,-0.21963109295812266,0.15274251965398086,0.013323409353668192,-0.1744225666950986,0.2604612211373085
0.48,0.5,0.47916666700000005,True,True,True,False,True,False,False,False,True,False,False,True,False,2.1657532253007514,-0.1570022045295561,0.2263819083223091,-0.10689441784075655,-0.04520572134998178,0.3219860812788788
0.52,0.55,0.5166666670000001,True,True,False,False,True,False,False,False,True,False,False,False,False,2.1577893266728183,-0.18893443120047623,0.14315286322426388,-0.1447059699923397,0.280551858505824,-0.04551362753627793
0.21,0.75,0.208333333,True,True,True,False,True,False,False,False,True,False,False,False,False,2.1349152411205443,-0.24784038264459257,0.15600806162250894,-0.028810710478058645,-0.08658865077994284,0.15277321052150925
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.02,0.45,0.016666667,True,True,False,False,False,False,False,False,False,False,False,False,False,1.1061694791669687,0.41166229625464434,0.7202605766147747,0.2263907635296671,-0.40936848725903385,-0.14632072422476705
0.58,0.7,0.577777778,True,True,False,False,True,False,False,False,True,False,False,False,False,2.221143391244296,-0.11440198426025402,0.16786818474594192,-0.18975088402871565,0.35895093381120446,0.046197638881411915
0.5,0.71,0.495659722,True,True,False,False,True,False,False,False,True,False,False,False,False,2.1997215264590455,-0.14300663481353504,0.15157493147564582,-0.1594250391966778,0.2690880525588301,0.06704430259509729
0.42,0.5,0.41666666700000005,True,True,False,False,True,False,False,False,True,False,False,False,False,2.112644186164846,-0.24524309331040295,0.1180562415008185,-0.09845076625070152,0.16502867913215505,-0.061780869010390226
-0.06,0.5,0.055555556,True,True,False,False,True,False,False,False,True,False,False,False,False,1.9873303532588742,-0.40981369613918267,0.027748852269149676,0.06518758931666878,-0.31572199116845157,0.03695509624593657
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.0,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,0.8472902922952753,-0.7337682164452263,0.4511544503568548,0.27871368413506903,0.06464098172471616,0.07238669734064872
0.52,0.5,0.520833333,True,True,False,False,True,True,False,False,True,False,False,False,False,2.1680236564249356,-0.175122710310837,0.1998635144183313,-0.07526053130084984,0.15611727615692,0.048327724393434884
0.11,0.52,0.111111111,True,True,False,False,True,False,False,True,True,False,False,False,False,2.0456140817840653,-0.36069534901884254,0.08323578637849377,0.0508692830879561,-0.09999807176475804,-0.060353321297198316
0.32,0.44,0.320634921,True,True,False,False,True,False,False,False,True,False,False,False,False,2.065132875133763,-0.30410445047406043,0.09253221050035301,-0.05158309833304212,0.05068334671841632,-0.08442775274841909
0.47,0.75,0.46666666700000003,True,False,False,False,True,False,False,False,False,False,False,False,False,1.213809293059239,-0.2959255908889764,0.6098017974281482,-0.011243391252484566,0.6427300020784661,0.49965176496454056
-0.21,0.56,0.207407407,True,True,False,False,True,False,False,False,True,False,False,False,False,2.008978782471658,-0.3860401693268403,0.02890301814877559,0.05378652195105693,-0.335552801366266,0.1380304928291881
-0.29,0.54,0.291666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0054152756567034,-0.39023906894211396,0.02568249234838204,0.05443333484780746,-0.34827783864826023,0.15684083232067478
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.17,0.31,0.166666667,True,True,False,False,True,False,False,False,True,False,True,False,False,2.0163765673569483,-0.45012626378834525,-0.0005132967118846434,0.06460051405279604,-0.07928941555339333,-0.42584580217799517
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,True,False,False,2.1227660491781957,-0.32150837405150473,0.049018743297350946,-0.026410990296605992,0.11656701580808182,-0.3240711967344707
0.14,0.7,0.136111111,True,True,False,False,True,False,False,False,True,True,False,False,True,2.1694313486691374,-0.047790716952934846,-0.30663767953262017,0.902767321359257,0.08456825227605419,0.17511299231038904
0.02,0.55,0.016666667,True,False,True,False,True,False,False,False,False,False,True,False,False,1.0643648170528497,-0.5875953289849342,0.5104402354109463,0.2548478885145266,0.1386588306158175,0.1708798214945196
0.42,0.5,0.41666666700000005,True,True,False,False,True,False,False,False,True,False,False,False,False,2.112644186164846,-0.24524309331040295,0.1180562415008185,-0.09845076625070152,0.16502867913215505,-0.061780869010390226
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,True,False,True,False,False,True,True,False,False,False,False,2.116245484576756,-0.2848047333691487,0.19054024290241967,-0.009529954619367434,0.11081954938204584,-0.10650970491996269
0.11,0.46,0.11489899,True,True,False,False,True,False,False,False,True,False,False,False,False,2.008608102483012,-0.37926274003233007,0.05017774135879663,0.026906706502642104,-0.18097132691373696,-0.03287945903481553
0.57,0.6,0.566666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.187880119246134,-0.15233913835515894,0.1576916103840988,-0.1713888002396168,0.3400958933452595,-0.020332526876500983
0.17,0.3,0.166666667,True,True,True,False,True,True,False,False,True,False,False,False,False,2.011872091583807,-0.38606556932960384,0.17188334761806187,0.1143664326973,-0.28710518332112733,-0.019659872877594846
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.07,0.55,0.066666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0223001952609247,-0.36635475458195943,0.04813199215177108,0.031445391456908764,-0.22326044230227435,0.034711105134705114
0.28,0.33,0.27777777800000003,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0195476133102694,-0.35760843434515005,0.0750624801522171,-0.01969926309096993,-0.003304121652693205,-0.1526219088608688
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.27,0.55,0.26666666699999997,True,True,False,False,True,False,False,True,True,False,False,False,False,2.1020918094225336,-0.2884059455459347,0.11899649151309588,-0.015121803808171673,0.0791564011331365,-0.0689127664007092
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,True,False,False,False,2.1492705742975535,-0.05425483386073575,-0.22608618394141292,0.8027109141126354,0.33283246027533453,0.04607568818323432
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.81,0.5,0.813802083,True,True,False,False,True,False,False,False,True,False,False,False,False,2.2312209109695327,-0.08999771622245702,0.2010707490308969,-0.25257109022231217,0.6050659458951483,-0.13051896505009444
0.36,0.3,0.358333333,True,True,False,False,True,False,False,False,True,True,False,False,False,2.097349595320339,-0.11099235559113776,-0.23613959378963156,0.8204294472594711,0.34977794626770087,-0.09620604733401955
0.33,0.6,0.333333333,True,False,False,False,True,False,True,False,False,False,False,False,False,1.1401827485252602,-0.37482269432387,0.6189795024224147,0.07367611977284777,0.5253622738437292,0.45901865390493396
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.01,0.7,0.005555556,True,True,False,False,True,False,False,False,True,True,True,False,False,2.147954544625355,-0.15667214894357379,-0.3291087200893178,0.9392888237262512,0.03424369098158715,-0.04043028065912876
0.36,0.8,0.36111111100000004,True,True,False,False,True,False,False,False,True,False,False,False,False,2.1855156890108565,-0.1666850626214184,0.12968504462852035,-0.11853344091254278,0.1213607713170635,0.15397759270170722
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.1,0.4,0.095833333,True,True,False,False,True,False,False,False,True,False,False,True,False,2.0106809286889087,-0.3367228517078357,0.07563490461429079,0.03342820704394128,-0.44424177316399904,0.3147158926518318
0.33,0.5,0.333333333,True,True,False,False,True,True,False,False,True,False,False,False,False,2.111221038864927,-0.2495145890331848,0.15997591317735502,-0.0013955771381717998,-0.05541225331948427,0.08247717961100495
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,True,False,False,False,2.1492705742975535,-0.05425483386073575,-0.22608618394141292,0.8027109141126354,0.33283246027533453,0.04607568818323432
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.17,0.3,0.166666667,True,True,False,False,True,False,False,False,True,False,False,False,True,1.9956150213567225,-0.39599129303833047,-0.006340531621689951,0.08050262181190783,-0.17548832334507572,-0.1940069961915603
0.29,0.38,0.291666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0382232235853146,-0.3359766210257517,0.08151631760597823,-0.03151762919015114,0.013309606118026188,-0.11987915813263442
0.42,0.5,0.41666666700000005,True,True,False,False,False,False,True,False,False,False,False,False,False,1.2541985920784715,0.6118134767169632,0.8587672917409028,0.07284698731060177,0.08892152100459796,-0.1475817825327591
0.01,0.8,0.005555556,True,True,False,False,True,False,False,False,True,False,True,False,False,2.1153802982910306,-0.3479968274247214,0.004610801870893366,0.05777632864056613,-0.22401618402064755,-0.0633138642027002
0.17,0.25,0.166666667,True,True,False,False,True,False,False,False,True,False,False,False,False,1.9621902232982629,-0.42821955753699,0.04536250570164343,0.034963384985684326,-0.13269149506502337,-0.18768637230927543
0.33,0.5,0.333333333,True,True,False,True,True,False,False,False,True,False,False,False,False,2.1033961176683627,-0.29106503512756277,0.1084945728335714,-0.09249108845246472,0.07711985786618475,-0.02052710469187088
0.13,0.45,0.127777778,True,True,False,False,True,False,False,True,True,True,False,False,False,2.0926933946737294,-0.15204806792512623,-0.24418182496855242,0.92096664147733,0.18120410238821189,-0.02094735923311426
-0.24,0.57,0.23854166699999999,True,True,False,False,True,False,False,False,True,False,False,False,False,2.012830425967772,-0.3818021804597355,0.029045603814080632,0.05163487333230445,-0.3392975747702784,0.15696634867046436
0.44,0.47,0.444444444,True,True,False,True,True,False,False,True,True,False,False,False,False,2.147247551898302,-0.2584988118356926,0.15806962867933433,-0.09978843296034001,0.2771647379055479,-0.12843998769619136
0.42,0.5,0.41666666700000005,True,True,False,False,True,False,False,False,True,False,True,False,False,2.148786796657137,-0.2874081078586079,0.06740339197182085,-0.06028108908009036,0.21415289027754217,-0.34085425069364006
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.0,0.0,0.0,True,True,False,False,True,False,False,False,True,False,True,False,False,1.8725043670211363,-0.6211277462467079,-0.06078171755473869,0.17455132904852122,-0.290132534015962,-0.6065583782759877
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.17,0.75,0.166666667,True,True,False,False,True,False,False,True,True,False,False,False,False,2.13212889210787,-0.2603049897523204,0.11380423277077417,-0.004418883831114762,-0.018542326714519552,0.08529479135238771
0.29,0.75,0.291666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.149492913911412,-0.21105038652851138,0.1109747748180413,-0.08413500916173128,0.039689794376525034,0.13242354472363518
0.38,0.73,0.37777777799999995,True,True,False,False,True,False,False,False,True,False,False,False,False,2.169947866288873,-0.18312630717026598,0.12802521004923553,-0.11572766410302175,0.1371732898573935,0.1023100515313361
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,True,True,False,False,2.185413184789843,-0.09641984840894076,-0.2767390334704105,0.8408805912832467,0.38195667142072176,-0.23299769350001573
0.47,0.4,0.47184244799999997,True,True,False,True,True,False,False,False,True,False,False,False,False,2.115234532489206,-0.26994091103930795,0.12995633020516426,-0.13276864135871932,0.22602129328664547,-0.11384089511236446
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.03,0.36,0.033333333,True,True,False,False,True,False,False,False,True,False,False,True,False,1.9787873996445,-0.37627033409335303,0.05836614845048539,0.06498769999069899,-0.5218908284950423,0.3007496985715406
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,True,True,False,False,2.185413184789843,-0.09641984840894076,-0.2767390334704105,0.8408805912832467,0.38195667142072176,-0.23299769350001573
0.24,0.4,0.239583333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.028846866238684,-0.3493696580657638,0.0723571902682861,-0.01436438399769475,-0.042236265739852646,-0.09755797367597346
0.07,0.65,0.066666667,True,True,False,False,True,False,True,False,True,False,False,False,False,2.0649309693338496,-0.30702860465580617,0.10615658336524143,0.027370146439814697,-0.16923870000730526,0.13885588015747324
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.61,0.5,0.606944444,True,True,False,False,True,False,True,False,True,False,False,False,False,2.182453471274443,-0.14471232922568653,0.20826482435802987,-0.1627367907836137,0.42477374742661217,-0.05966792419102851
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.27,0.45,0.26666666699999997,True,True,False,False,True,False,True,False,True,False,False,False,False,2.0650025825178226,-0.29570282192020186,0.13246459123478377,-0.022477520525964086,0.04041831690881712,-0.0331793959669532
0.11,0.83,0.111111111,True,True,False,True,True,False,False,False,True,False,False,False,False,2.1360384951032363,-0.2668444304203026,0.08810717537542635,-0.05284826847773534,-0.14671896396749068,0.24347457489664587
0.34,0.57,0.34166666700000003,True,True,False,False,True,False,False,False,True,False,False,False,False,2.1104160611468847,-0.25211194215445143,0.10720150803524256,-0.07810973834559382,0.08283533381202912,0.0007678300943797369
0.42,0.5,0.41666666700000005,True,True,False,False,True,False,False,True,True,False,False,False,False,2.1322184085878355,-0.24614776133281505,0.1466892426077022,-0.06672846753833826,0.2435289444306334,-0.12974930380314537
-0.1,0.63,0.1,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0280246304410436,-0.3641632744574051,0.03750014561890598,0.04512943450840585,-0.31099983608972204,0.14208244079467042
-0.09,0.63,0.088888889,True,True,False,False,True,False,False,False,True,False,True,False,False,2.063767360652921,-0.4067676440985943,-0.01300296005998463,0.0836918534916872,-0.2607389850156356,-0.14111105312622577
-0.08,0.75,0.083333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0642099026825385,-0.32337220264684047,0.04786999883341649,0.027716344004776114,-0.29752366475637115,0.21628520946924912
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.23,0.38,0.226666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.019350196880369,-0.36067051310961773,0.06838222392815997,-0.007010650765130974,-0.056247806830417066,-0.10973610773392437
0.06,0.69,0.063809524,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0625453837582497,-0.3215454010580729,0.05783063792589697,0.013993258374209172,-0.2210710934121042,0.1327505939862411
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,True,False,False,2.1227660491781957,-0.32150837405150473,0.049018743297350946,-0.026410990296605992,0.11656701580808182,-0.3240711967344707
-0.33,0.75,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.069719081345185,-0.3181541523364049,0.041545046163954845,0.023565188297877116,-0.33917543669118366,0.3162125678063521
0.42,0.5,0.41666666700000005,True,True,False,False,True,False,False,False,True,False,False,False,False,2.112644186164846,-0.24524309331040295,0.1180562415008185,-0.09845076625070152,0.16502867913215505,-0.061780869010390226
0.07,0.5,0.072916667,True,True,False,False,True,False,False,False,True,True,False,False,False,2.0709206477131086,-0.15685084131218516,-0.2810258519603577,0.9045722669999442,0.04154237238936734,0.09238162430382799
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
-0.36,0.77,0.355555556,True,True,False,False,True,False,False,False,True,False,False,False,False,2.075138168702823,-0.3123896484308357,0.04165562108540921,0.02180973600264232,-0.3464537098421329,0.3409807094158462
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.06,0.67,0.058333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.05564606242686,-0.32943486232411656,0.055729392808531134,0.017954726674203666,-0.22510638829183893,0.11850630740178365
0.42,0.55,0.41666666700000005,True,True,False,False,True,False,False,False,True,False,False,False,False,2.1276806308035083,-0.2283611697296947,0.12203711409704324,-0.10556122300361778,0.16859356943735757,-0.02768590916494837
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
-0.16,0.7,0.15555555599999998,True,True,False,False,True,True,False,False,True,False,False,False,False,2.0742774034576006,-0.31037001122206087,0.10144668193727031,0.09827039035128965,-0.44097819670374544,0.3407808736247706
0.29,0.38,0.291666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0382232235853146,-0.3359766210257517,0.08151631760597823,-0.03151762919015114,0.013309606118026188,-0.11987915813263442
0.57,0.6,0.566666667,True,True,False,True,True,False,False,False,True,False,False,False,False,2.204652798228592,-0.16406081397942188,0.16651459039132158,-0.1992992212248644,0.3497729465487495,0.004138183482848853
-0.04,0.67,0.04444444400000001,True,True,False,False,True,False,False,False,True,False,False,False,False,2.039449635808562,-0.35098753534507654,0.04261584936324222,0.03953056413815169,-0.2960337747864319,0.1458679142867678
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,True,False,False,2.1227660491781957,-0.32150837405150473,0.049018743297350946,-0.026410990296605992,0.11656701580808182,-0.3240711967344707
0.85,1.0,0.85,True,True,False,False,True,False,False,False,True,False,False,True,False,2.417606657745994,0.1624256444376034,0.2821606977553568,-0.3463329850009655,0.44020944492689396,0.590608840235807
-0.23,0.65,0.233333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.037442520602803,-0.3540052196219954,0.03611328203929007,0.03944656408646917,-0.32964450852766375,0.20805170478062726
0.03,0.67,0.030208332999999997,True,True,False,True,True,True,False,False,True,False,False,False,False,2.088286661271304,-0.32276659567465454,0.11869621000415123,0.06459027127769795,-0.37097846497580644,0.2760079206687909
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.57,0.6,0.566666667,True,True,False,False,True,False,False,False,True,False,True,False,False,2.2240227297384254,-0.194504152903364,0.10703876085510118,-0.13321912306900557,0.3892201044906465,-0.2994059085597509
0.13,0.63,0.127777778,True,True,False,False,True,False,False,False,True,False,True,False,False,2.100745847830566,-0.3576220152029337,0.016621242509736723,0.03452479404522661,-0.10072800227879022,-0.20038395391447344
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.33,0.5,0.333333333,True,True,False,False,True,True,False,False,True,False,False,False,False,2.111221038864927,-0.2495145890331848,0.15997591317735502,-0.0013955771381717998,-0.05541225331948427,0.08247717961100495
0.4,0.72,0.39583333299999995,True,True,False,False,True,False,False,False,True,False,False,False,False,2.1726481684294954,-0.17902095222723305,0.13127149033656305,-0.12173780472447339,0.157925465092467,0.091710234472661
0.04,0.6,0.04444444400000001,True,True,False,False,True,False,False,False,True,False,False,False,False,2.029560623076137,-0.35968642099605025,0.04650091980652966,0.03449148970984948,-0.24957702207675897,0.07501550582068084
0.52,0.55,0.5166666670000001,True,True,False,False,True,False,False,False,True,False,False,False,False,2.1577893266728183,-0.18893443120047623,0.14315286322426388,-0.1447059699923397,0.280551858505824,-0.04551362753627793
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.17,0.25,0.166666667,True,True,False,False,True,False,False,False,True,True,False,False,False,2.024837358909911,-0.20313103189442613,-0.2803952710661182,0.9022549665655374,0.13269816054761654,-0.09661286907482042
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.19,0.3,0.19166666699999999,True,True,False,False,True,False,False,False,True,False,False,False,False,1.984056216294146,-0.40241443728410353,0.05403117232479814,0.0190038486032367,-0.10435250743876412,-0.1566033755140117
0.29,0.75,0.291666667,True,True,False,False,True,False,False,False,True,False,False,False,False,2.149492913911412,-0.21105038652851138,0.1109747748180413,-0.08413500916173128,0.039689794376525034,0.13242354472363518
0.24,0.36,0.24242424199999998,True,True,False,False,True,False,False,False,True,True,False,False,False,2.0799238286152595,-0.13719698439394615,-0.25632128219769545,0.8580359435531599,0.22165513639631015,-0.033445903882432605
0.33,0.5,0.333333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.0866234386859057,-0.27934335950329975,0.09967159282634863,-0.06458066746721718,0.06744280466269476,-0.044997815051220656
0.42,0.5,0.41666666700000005,True,True,False,False,True,False,False,False,True,False,False,False,False,2.112644186164846,-0.24524309331040295,0.1180562415008185,-0.09845076625070152,0.16502867913215505,-0.061780869010390226
-0.13,0.65,0.133333333,True,True,False,False,True,False,False,False,True,False,False,False,False,2.035238849137744,-0.3560924397461697,0.03864326310707464,0.041107026369228784,-0.31298379975373886,0.16808076144578593
0.33,0.5,0.333333333,True,True,False,False,True,True,False,False,True,False,False,False,False,2.111221038864927,-0.2495145890331848,0.15997591317735502,-0.0013955771381717998,-0.05541225331948427,0.08247717961100495
0.33,0.5,0.333333333,True,True,False,True,True,False,False,False,True,False,False,False,False,2.1033961176683627,-0.29106503512756277,0.1084945728335714,-0.09249108845246472,0.07711985786618475,-0.02052710469187088
0.65,0.5,0.651041667,True,True,False,False,True,False,False,True,True,False,False,False,False,2.2021752421226877,-0.15455814487006958,0.19566202927660958,-0.1576539995652122,0.5031176438570488,-0.1702686730111266
