@relation 'drunk labeling 1300-weka.filters.unsupervised.attribute.StringToWordVector-R4-W1000-prune-rate-1.0-C-N1-L-stemmerweka.core.stemmers.LovinsStemmer-M10-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute sentiment_polarity numeric
@attribute sentiment_subjectivity numeric
@attribute absPolarity numeric
@attribute L {y,n}
@attribute a numeric
@attribute al numeric
@attribute am numeric
@attribute amp numeric
@attribute an numeric
@attribute and numeric
@attribute as numeric
@attribute at numeric
@attribute be numeric
@attribute becaus numeric
@attribute been numeric
@attribute but numeric
@attribute can numeric
@attribute cant numeric
@attribute day numeric
@attribute didnt numeric
@attribute do numeric
@attribute dont numeric
@attribute drink numeric
@attribute drunk numeric
@attribute ev numeric
@attribute even numeric
@attribute for numeric
@attribute fuck numeric
@attribute ges numeric
@attribute go numeric
@attribute gon numeric
@attribute good numeric
@attribute got numeric
@attribute hav numeric
@attribute hes numeric
@attribute how numeric
@attribute i numeric
@attribute if numeric
@attribute im numeric
@attribute in numeric
@attribute is numeric
@attribute it numeric
@attribute iv numeric
@attribute just numeric
@attribute know numeric
@attribute last numeric
@attribute lik numeric
@attribute lol numeric
@attribute lov numeric
@attribute me numeric
@attribute my numeric
@attribute need numeric
@attribute never numeric
@attribute night numeric
@attribute not numeric
@attribute now numeric
@attribute of numeric
@attribute on numeric
@attribute onl numeric
@attribute out numeric
@attribute real numeric
@attribute shit numeric
@attribute so numeric
@attribute sor numeric
@attribute stil numeric
@attribute th numeric
@attribute that numeric
@attribute think numeric
@attribute tim numeric
@attribute to numeric
@attribute toda numeric
@attribute tonight numeric
@attribute twees numeric
@attribute up numeric
@attribute wa numeric
@attribute want numeric
@attribute watch numeric
@attribute we numeric
@attribute what numeric
@attribute when numeric
@attribute with numeric
@attribute wok numeric
@attribute work numeric
@attribute you numeric
@attribute your numeric
@attribute about numeric
@attribute again numeric
@attribute alway numeric
@attribute ar numeric
@attribute back numeric
@attribute befor numeric
@attribute being numeric
@attribute best numeric
@attribute beyonc numeric
@attribute by numeric
@attribute cal numeric
@attribute car numeric
@attribute caus numeric
@attribute com numeric
@attribute could numeric
@attribute did numeric
@attribute driv numeric
@attribute ever numeric
@attribute everyon numeric
@attribute feel numeric
@attribute find numeric
@attribute friens numeric
@attribute from numeric
@attribute fun numeric
@attribute girl numeric
@attribute going numeric
@attribute guy numeric
@attribute ha numeric
@attribute had numeric
@attribute hah numeric
@attribute hap numeric
@attribute he numeric
@attribute hi numeric
@attribute high numeric
@attribute him numeric
@attribute histor numeric
@attribute hom numeric
@attribute il numeric
@attribute kid numeric
@attribute les numeric
@attribute lif numeric
@attribute littl numeric
@attribute look numeric
@attribute mad numeric
@attribute mak numeric
@attribute man numeric
@attribute mean numeric
@attribute mes numeric
@attribute mor numeric
@attribute much numeric
@attribute n numeric
@attribute no numeric
@attribute off numeric
@attribute oh numeric
@attribute or numeric
@attribute our numeric
@attribute over numeric
@attribute part numeric
@attribute peopl numeric
@attribute remember numeric
@attribute right numeric
@attribute said numeric
@attribute say numeric
@attribute se numeric
@attribute ser numeric
@attribute sh numeric
@attribute should numeric
@attribute sinc numeric
@attribute sleep numeric
@attribute sober numeric
@attribute som numeric
@attribute song numeric
@attribute sound numeric
@attribute start numeric
@attribute sur numeric
@attribute tak numeric
@attribute talk numeric
@attribute tel numeric
@attribute text numeric
@attribute than numeric
@attribute the numeric
@attribute their numeric
@attribute them numeric
@attribute then numeric
@attribute ther numeric
@attribute theyr numeric
@attribute thing numeric
@attribute u numeric
@attribute ur numeric
@attribute us numeric
@attribute ver numeric
@attribute wan numeric
@attribute wasnt numeric
@attribute way numeric
@attribute weekens numeric
@attribute wel numeric
@attribute wer numeric
@attribute wh numeric
@attribute why numeric
@attribute wil numeric
@attribute would numeric
@attribute ye numeric

@data
{0 -0.13,1 0.67,2 0.125,6 1.126837,7 1.126837,11 1.126837,23 1.126837,32 1.126837,36 1.126837,50 1.126837,74 1.126837}
{0 -0.25,1 1,2 0.25,3 n,6 0.650579,8 0.650579,9 0.650579,23 0.650579,28 0.650579,36 1.951738,39 0.650579,41 0.650579,58 0.650579,65 0.650579,69 1.301159,74 0.650579,142 0.650579}
{0 -0.45,1 0.85,2 0.45,3 n,6 0.851809,23 0.851809,36 1.703617,41 0.851809,46 0.851809,74 1.703617,83 0.851809,177 0.851809}
{0 -0.09,1 0.57,2 0.094444,4 0.751224,6 0.751224,9 0.751224,23 0.751224,28 0.751224,36 1.502449,50 1.502449,70 0.751224,71 0.751224,74 0.751224,158 0.751224,175 0.751224}
{0 0.07,1 0.85,2 0.06875,3 n,4 0.60232,6 0.60232,9 0.60232,21 0.60232,23 0.60232,36 0.60232,44 1.204639,49 0.60232,54 0.60232,56 0.60232,58 0.60232,65 0.60232,72 0.60232,74 0.60232,83 0.60232,84 1.204639,116 0.60232,142 0.60232,182 1.204639}
{0 -0.17,1 0.93,2 0.166667,3 n,6 0.563418,9 0.563418,15 0.563418,23 0.563418,36 0.563418,49 1.126837,65 1.126837,74 1.690255,78 0.563418,116 1.126837,117 0.563418,137 0.563418,141 0.563418,159 0.563418,162 0.563418}
{0 -0.5,1 1,2 0.5,23 1.204639,36 1.204639,64 1.204639,65 1.204639,74 1.204639,83 1.204639,162 1.204639}
{0 -0.15,1 0.65,2 0.15,6 0.851809,11 0.851809,23 0.851809,36 1.703617,39 0.851809,64 0.851809,65 0.851809,74 0.851809,79 0.851809,82 0.851809,114 0.851809}
{0 -0.25,1 0.53,2 0.25,3 n,6 0.822925,9 1.64585,23 0.822925,34 0.822925,36 0.822925,45 0.822925,50 0.822925,53 0.822925,57 0.822925,61 0.822925,74 0.822925,103 0.822925}
{0 -0.5,1 1,2 0.5,3 n,4 0.712674,6 0.712674,15 0.712674,23 0.712674,26 0.712674,36 0.712674,38 0.712674,41 0.712674,54 0.712674,63 0.712674,65 0.712674,67 0.712674,74 0.712674,76 0.712674,78 0.712674,112 0.712674,136 0.712674,139 0.712674,170 0.712674,182 0.712674}
{0 0.19,1 0.73,2 0.187946,4 0.517028,6 0.517028,7 0.517028,23 0.517028,31 0.517028,33 0.517028,36 2.068113,65 1.551084,74 1.034056,79 0.517028,126 0.517028,133 0.517028}
{0 -0.57,1 0.93,2 0.566667,4 0.591844,6 0.591844,23 0.591844,35 1.183687,36 1.183687,39 0.591844,50 0.591844,52 0.591844,59 0.591844,61 0.591844,74 0.591844,83 0.591844,84 0.591844,94 1.183687,106 1.183687,134 0.591844,136 0.591844}
{0 -0.21,1 0.77,2 0.2125,6 0.679508,7 0.679508,8 0.679508,23 0.679508,36 2.038524,65 0.679508,66 0.679508,69 0.679508,74 0.679508,78 0.679508,79 0.679508,114 0.679508,128 0.679508,136 0.679508}
{0 -0.08,1 0.64,2 0.075,6 1.047937,15 0.523968,20 0.523968,23 0.523968,27 0.523968,32 0.523968,36 2.095874,45 0.523968,47 0.523968,53 0.523968,60 0.523968,68 0.523968,69 1.047937,70 0.523968,74 0.523968,138 0.523968}
{0 -0.63,1 1,2 0.625,3 n,6 1.062392,23 1.062392,36 2.124784,43 1.062392,66 1.062392,74 1.062392}
{0 0.07,1 1,2 0.066667,6 0.637435,9 1.27487,17 0.637435,23 0.637435,26 0.637435,36 1.912305,39 1.27487,41 0.637435,61 0.637435,74 0.637435,148 0.637435}
{1 0.56,9 0.920058,23 0.920058,32 0.920058,36 0.920058,39 0.920058,45 0.920058,50 0.920058,53 0.920058,69 0.920058,73 0.920058,74 0.920058,153 0.920058}
{0 -0.5,1 1,2 0.5,6 0.581896,9 1.163792,11 0.581896,23 0.581896,36 2.327584,53 0.581896,59 0.581896,62 0.581896,65 0.581896,69 0.581896,74 0.581896,90 0.581896}
{0 -0.3,1 0.56,2 0.3,3 n,6 0.731188,23 0.731188,27 0.731188,36 1.462376,45 0.731188,49 0.731188,53 0.731188,57 0.731188,62 0.731188,74 0.731188,112 0.731188,130 0.731188,136 1.462376}
{0 -0.25,1 0.53,2 0.25,9 0.796794,23 0.796794,36 1.593588,39 0.796794,45 0.796794,50 0.796794,53 0.796794,62 0.796794,69 0.796794,73 0.796794,74 0.796794,81 0.796794,121 0.796794}
{0 -0.42,1 0.77,2 0.416667,3 n,4 0.679508,6 0.679508,9 0.679508,11 0.679508,15 0.679508,23 0.679508,34 0.679508,36 1.359016,41 0.679508,50 0.679508,56 0.679508,57 0.679508,65 0.679508,74 0.679508,88 0.679508,115 0.679508,121 0.679508,169 0.679508,178 0.679508}
{0 -0.25,1 0.53,2 0.25,6 0.96097,23 0.96097,36 0.96097,45 0.96097,53 0.96097,62 0.96097,66 0.96097,74 0.96097,80 0.96097,150 0.96097,158 0.96097}
{0 -0.25,1 0.53,2 0.25,6 0.679508,11 0.679508,23 0.679508,36 1.359016,45 0.679508,53 0.679508,57 0.679508,59 0.679508,65 0.679508,66 0.679508,69 1.359016,73 0.679508,74 0.679508,81 0.679508,121 0.679508,160 0.679508}
