sentiment_polarity,sentiment_subjectivity,absPolarity,L,last,drunk,i,am,im,night,got,still,was,getdrunk,imdrunk,stilldrunk,gotdrunk,yourdrunk,0,1,2,3,4,5,6,7
0.12,0.74,0.11666666699999999,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,2.002178356215697,1.0442627542643452,-0.07679023076846442,0.5434895244767359,0.5704413529315382,-0.5450153271026541,-0.39285217605454936,0.2706441416633864
-0.63,1.0,0.625,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.139165280721477,0.042787088242039535,-0.1775942275418643,0.9125816325473467,0.3111937725912163,-0.06249999204213394,0.3221476261962903,-0.1541733796719947
-0.3,0.56,0.3,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,1.8801314769958166,1.1635742197541472,0.08442831620846454,0.06358786962698092,-0.4500715852674842,0.20547180578826052,-0.7548461549730889,-0.265904803403714
-0.5,1.0,0.5,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,2.3252356182058267,-0.30939976652478407,0.9567988933234142,0.46779973911906314,0.8392377182154531,0.14239977877463708,0.08301986179311281,-0.10551435331034534
-0.07,0.77,0.066666667,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.6021989590167334,-0.5468434923710037,1.2340564183809086,-0.20305530408476352,-0.05476457652327042,-0.03293239250262755,-0.1627631512621761,-0.1899028481765953
0.1,0.73,0.1,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,1.999016104554566,-0.10774334481787479,1.120337568265234,0.5246394863124592,0.9316168289285096,0.25582636597225183,-0.07201710169537932,-0.041415136157625966
0.0,0.75,0.0,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,1.8593245079319611,0.07902015650314537,1.2453699271849044,-0.15872438726112856,0.4032500541490024,0.3143937761366042,0.2410256220951223,-0.28595618726219746
-0.12,0.5,0.12121212099999999,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.4824201181308039,-0.4976948904155686,1.277882713614897,-0.15721102107974871,-0.052270212517926816,-0.03635413293772798,-0.17522648181952905,-0.17397653704162816
-0.17,0.67,0.166666667,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,1.8436106572144402,0.37344956653734757,-0.00981922355870674,1.0066654791951735,0.23029696457530208,0.2860021134638611,-0.24991229221375005,-0.07819245546535898
-0.28,0.44,0.27777777800000003,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.2770023797043488,-0.13985643598501685,0.14908957445528068,0.29723782691082845,-0.5827270905019354,-0.24592667060817083,0.06604640805563845,-0.22085579126353647
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.884763775611807,-0.7196717783128598,1.093870854142277,-0.2549187047237186,-0.13074712733451213,-0.12734896478678684,-0.030009394425172187,-0.24710343217584527
-0.33,0.62,0.333333333,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.6834925886483314,0.4056544166292873,0.09342424906565455,0.30325005388884435,-0.1512842014705721,0.07132723354720476,0.5200472880524042,-0.34338958840766315
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
-0.25,1.0,0.25,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,1.8658793316793199,-0.6344364017134406,1.3269065539767255,-0.2904708585041283,-0.36531367827931005,-0.14890541929254023,0.31846745479616945,0.9805184034121681
-0.25,0.5,0.25,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,1.971901053379636,-0.12301789506336636,1.112856661117732,0.5620864662626078,0.8975799262673368,0.20688558104795035,-0.028995276001470227,-0.04420598876707284
-0.45,0.8,0.45,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.7623746278616124,-0.6588721092996411,1.1454930138144948,-0.21853480468570824,-0.11518091910974838,-0.11178906280318769,-0.061987780039664306,-0.22715255441950497
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
0.09,0.56,0.08611111099999999,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,1.762849148656688,0.1247888014941566,1.284940445606795,-0.12870936143277306,0.41461089228778186,0.32327898932144666,0.221535098682612,-0.2732701641344639
-0.5,1.0,0.5,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,2.1690235401490265,0.8118745118409314,-0.10824992723561201,0.06780250054833695,-0.5370953520531501,0.6409214291310202,0.07881476980769983,-0.04028430158519711
-0.27,0.57,0.275,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,1.87495606002693,1.1688014023024678,0.08833829079167589,0.06247240265558007,-0.44608378090877054,0.21093178693982195,-0.760966507436995,-0.2642185243685927
0.0,0.75,0.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.4788628140629532,-0.3281411103792074,0.016531608978030233,0.9339346746477571,-0.027982144888435607,-0.26004555365041304,-0.28605079794484933,0.026174896513986648
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.884763775611807,-0.7196717783128598,1.093870854142277,-0.2549187047237186,-0.13074712733451213,-0.12734896478678684,-0.030009394425172187,-0.24710343217584527
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1.7262953882884338,-0.3159292736402486,0.16606162596946653,0.15095585095546218,-0.9122920678713642,-0.37878219158203474,0.5890003394399073,0.9205971723875028
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2.1364423005866904,0.6686699888287562,-0.15309866088449953,-0.11639141425823495,-0.15249186886273486,-0.32546524763505913,0.07997043103416465,-0.12810066874446208
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.6504564413195104,-0.3323992523829246,-0.01296933663743584,0.19316195883290918,-0.6388721419466171,-0.3060536424476508,0.17638514270185984,-0.28416232289566756
-0.07,0.57,0.075,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,1.7556976767689547,0.42335846090847723,0.03131072202637054,1.0265848054505171,0.24926137457158742,0.30844303278690843,-0.28411180026301963,-0.06183878333766948
-0.17,0.77,0.17,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.5536191668329036,-0.3796062398659796,-0.024273733559372117,0.9259046749399111,-0.05518199319767822,-0.29537512630366913,-0.24052165002237452,0.009090664137156044
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.090928283913532,0.07787275940515095,-0.1500412974562989,0.9158804026756908,0.3311127036033479,-0.03630489888622681,0.28941439892014487,-0.1425732440301676
-0.18,0.75,0.181818182,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.400275520026116,-0.1858157920656394,0.10699068472422302,0.2454367571391909,-0.5794989778021058,-0.23404719698881524,0.0705746494667789,-0.2357803447664424
-0.45,0.8,0.45,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.528067293569316,-0.2715995833697062,0.03865282303478214,0.2295458588709195,-0.6233059337218535,-0.29049374046405146,0.14440675708736786,-0.2642114451393271
-0.2,0.39,0.2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1.2658496220074213,0.034009557717426156,0.18657793243476725,0.30816065664100073,-0.7279039633211732,0.0050967535126085735,-0.37597927251658725,-0.2123290047123706
-0.13,0.47,0.133333333,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1.6772892652584233,0.30387078648397825,0.03770890389471079,1.018511470177946,0.4090839789972837,0.05326606726114921,0.1441527224813172,-0.06817638221150674
-0.25,0.5,0.25,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.376304344149803,-0.07207265329055518,0.09488532993791277,0.3982619931413149,-0.9439077817530882,0.7257332170664813,-0.03505295307721834,0.06101921312622535
-0.01,0.85,0.007575758,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,1.6968673830086844,-0.5328106967902987,1.4096237542452454,-0.25771503139695245,-0.3220296919272344,-0.09558517689336583,0.24223162187894276,1.0141398301114943
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
-0.63,1.0,0.625,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,2.138078069300487,0.7028441130468683,-0.08759975610220783,-0.04630957674486847,-0.19363643520692736,-0.35257472126570577,0.2109709550683404,-0.3357576087056446
0.1,0.61,0.1,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,1.795201827377544,1.2349437800686704,0.13944926180551356,0.0590194787929823,-0.4012480277044247,0.2694399443903739,-0.8279312946703753,-0.2447009140074639
-0.55,0.9,0.55,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.9109919858002038,0.27972386506684327,-0.010896594665441522,0.24842774536806517,-0.19619903534057095,0.019116377999348347,0.6028875608422698,-0.3848460339242035
-0.25,1.0,0.25,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1.6048131187384744,-0.13690246891407862,0.04226319902673514,0.2238726158399873,-0.7651734734283634,-0.009185011430575808,-0.3104061200628434,-0.25266404675101434
-0.25,0.53,0.25,True,True,True,True,False,False,True,False,True,True,False,False,True,False,False,1.9215090753489714,1.2008542664844526,0.28038340809488244,0.027970518951731922,-0.7145515062119252,0.14377649803828366,-0.35793123515505565,0.9457339213947309
-0.15,0.6,0.15,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.6042678560030772,0.46031838580043705,0.13674280323869567,0.31165373575122923,-0.12234033552949178,0.10897995399196674,0.4715401306488144,-0.3251986748933969
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
0.33,0.63,0.333333333,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1.7202837744797297,0.3040135316307551,0.03452225860788138,0.9814225060624081,0.4367409973550749,0.08846205620208153,0.12312890903496149,-0.07646553761015801
0.0,0.52,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1.2573098145067365,0.058441592865605116,0.20324793426944354,0.29069929892653834,-0.7018883599359169,0.04257286522789552,-0.41484198505770364,-0.20403509877048773
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.090928283913532,0.07787275940515095,-0.1500412974562989,0.9158804026756908,0.3311127036033479,-0.03630489888622681,0.28941439892014487,-0.1425732440301676
0.12,0.64,0.115,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1.7166278414882203,0.9615520529375055,0.12247504049608937,0.029006154038199613,-0.07671590137248616,-0.20936357832271535,0.013782868280138,-0.2533269535406333
0.15,0.85,0.15,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1.8271268916186985,0.9116646173752166,0.07920940357948772,-0.009097854177186287,-0.08394151797184612,-0.21420183284079525,0.03423779311787962,-0.27047846000118064
-0.18,0.73,0.181818182,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1.8293157042421555,0.8892179034714522,0.06399531656768737,0.012769302611617708,-0.11356478672740672,-0.25384063434517584,0.07051216294599898,-0.2742376539650553
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
-0.45,0.8,0.45,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.6072497612258003,-0.19765485573875444,-0.00955027818418761,0.3403591660357806,-0.9866837815802083,0.6768073167767674,0.04498379910287257,0.019661726339293036
0.02,0.78,0.025,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.778214497866075,0.07286781049061197,0.30642349562849264,0.4379383331858212,-0.6677010535927997,0.22063272162782394,0.09959474775921666,-0.08431528327071994
-0.33,0.69,0.333333333,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,1.9683665179014203,0.7467324371849199,0.2214293717185501,0.38374733763469654,-1.1153973660436942,1.4432335180512186,0.0003006481374716756,1.1459909310471585
0.0,0.1,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6783433740330045,0.7986400155363498,0.4614171591642588,0.5397350436010007,-0.010088259911111352,0.08599672462778007,0.5061418155034664,-0.2761419140088661
-0.33,0.68,0.333333333,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,1.8026789042348887,-0.7901658789454963,1.0660199487501933,0.48923185591889373,0.4313949687475685,-0.14730038583544675,-0.4140729914082863,0.03824575389955373
-0.48,0.76,0.475,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1.9581978826967366,0.1405022342863292,-0.0962059305332861,0.9586377360678926,0.3438604374537141,-0.025406155595508066,0.2606837583528859,-0.12200188385464268
-0.18,0.73,0.181818182,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1.8293157042421555,0.8892179034714522,0.06399531656768737,0.012769302611617708,-0.11356478672740672,-0.25384063434517584,0.07051216294599898,-0.2742376539650553
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.090928283913532,0.07787275940515095,-0.1500412974562989,0.9158804026756908,0.3311127036033479,-0.03630489888622681,0.28941439892014487,-0.1425732440301676
-0.28,0.85,0.28,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,2.0171369405264983,-0.021520383817341723,1.1644740153766984,-0.18370337045911161,0.3558365075570726,0.2544182886236015,0.3224359293694079,-0.31925121325130756
-0.15,0.75,0.15,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1.8290099496891667,0.23295255320692854,-0.023408150054348258,0.9690123249347969,0.39525184511124406,0.041992887416197285,0.17568231725781824,-0.09134295548417229
-0.2,0.69,0.2,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.6697625454898202,0.42539434098024687,0.10757231029116746,0.2945490457834504,-0.13361900047842984,0.09634906769019778,0.49298562240217353,-0.33669142731728247
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
-0.28,0.57,0.275,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.4228575489466533,-0.09611847161562385,0.07464687046401791,0.38535621642527434,-0.9510137994033111,0.7181430426917706,-0.021272314168851943,0.05318157021295561
-0.38,0.8,0.375,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.5005255776561335,-0.25167293624742315,0.05430368273125386,0.23157025202020493,-0.6121421647500261,-0.2757511579170543,0.12582930635014877,-0.2575217085372796
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,2.0196084893738013,0.2864236286599331,0.1585247092736158,0.19002587370072418,-0.46574605288371507,-0.04604049373824607,1.0122504461325514,0.8167967245722497
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,2.0196084893738013,0.2864236286599331,0.1585247092736158,0.19002587370072418,-0.46574605288371507,-0.04604049373824607,1.0122504461325514,0.8167967245722497
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.884763775611807,-0.7196717783128598,1.093870854142277,-0.2549187047237186,-0.13074712733451213,-0.12734896478678684,-0.030009394425172187,-0.24710343217584527
-0.6,0.83,0.6,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.8347253328379451,-0.707188336429967,1.1069669896439607,-0.227785143526721,-0.1396622740820337,-0.14329114203904694,-0.02063216411296824,-0.24317672005671653
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
-0.5,1.0,0.5,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,2.0229520100613616,0.3438983775482087,-0.06870935455225623,0.34304528874303214,-0.5557039748173226,0.9939891126369567,0.5002122914100089,-0.10408959923230045
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.884763775611807,-0.7196717783128598,1.093870854142277,-0.2549187047237186,-0.13074712733451213,-0.12734896478678684,-0.030009394425172187,-0.24710343217584527
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.884763775611807,-0.7196717783128598,1.093870854142277,-0.2549187047237186,-0.13074712733451213,-0.12734896478678684,-0.030009394425172187,-0.24710343217584527
-0.5,1.0,0.5,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,2.1400083522339055,0.20460414501725388,-0.14881349901967422,0.9399371055857322,0.16595799714165282,0.20939163750221745,-0.13323851632785277,-0.13393730819035776
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
-0.45,0.9,0.45,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7269482698629262,-0.4872037686027473,-0.11129282720158465,0.8956677253591377,-0.10376486977392421,-0.3561494362753527,-0.1562387353314161,-0.026511123306259956
0.15,0.88,0.15,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,1.977480594352967,-0.019900826644945684,1.1264151503406932,-0.2605743035636196,0.42563117922383104,0.31768608634206413,0.15384608825179966,-0.1034748240634117
0.09,0.85,0.0875,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.3855062959727094,-0.15869588950462968,0.1262993212066712,0.22942946934078018,-0.5514427782715351,-0.1960044466404919,0.03261993233429033,-0.22890737924725368
-0.78,1.0,0.78125,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.9911087650365835,-0.7968571078430104,1.0332531651292358,-0.26241145481292916,-0.1743341133064156,-0.18476530978359812,0.04198023315167346,-0.2727813236464427
-0.5,1.0,0.5,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1.8466952511485395,-0.39774875728292775,-0.14127658232382337,0.9008670828404701,-0.2805880178459961,-0.1233500603415712,-0.5564886230204973,-0.03013686037510457
0.05,0.95,0.05,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,1.9642076285373449,0.03227993218472496,1.2047589969485313,-0.1956724257026277,0.39752871636738535,0.3110147909848437,0.25972293735375973,-0.3025277552304285
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.884763775611807,-0.7196717783128598,1.093870854142277,-0.2549187047237186,-0.13074712733451213,-0.12734896478678684,-0.030009394425172187,-0.24710343217584527
-0.63,1.0,0.625,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.139165280721477,0.042787088242039535,-0.1775942275418643,0.9125816325473467,0.3111937725912163,-0.06249999204213394,0.3221476261962903,-0.1541733796719947
-0.2,0.5,0.195833333,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.5116352271533984,-0.5189765474666084,1.2611708471447056,-0.15916678174825177,-0.0643968909531156,-0.05228341351763736,-0.15536779629146175,-0.18098236512180918
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.090928283913532,0.07787275940515095,-0.1500412974562989,0.9158804026756908,0.3311127036033479,-0.03630489888622681,0.28941439892014487,-0.1425732440301676
-0.5,1.0,0.5,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,2.0229520100613616,0.3438983775482087,-0.06870935455225623,0.34304528874303214,-0.5557039748173226,0.9939891126369567,0.5002122914100089,-0.10408959923230045
-0.17,0.7,0.166666667,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.3695754167355323,-0.17061081927911156,0.1199017569895253,0.2546323660595604,-0.5757025044972842,-0.23024198894468811,0.0625839742326354,-0.23072423162497463
0.1,0.8,0.1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.5076012335263738,-0.339290027492776,0.006746869902023832,0.9213815388973138,-0.025782637301314904,-0.2574839286026562,-0.2821699206220888,0.019943977544424837
-0.21,0.49,0.208333333,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1.7169260308430778,0.2778335359480285,0.016874800031983838,1.0130381799471488,0.3961561696582645,0.03677284472518089,0.1659733518652367,-0.07674189076190228
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.090928283913532,0.07787275940515095,-0.1500412974562989,0.9158804026756908,0.3311127036033479,-0.03630489888622681,0.28941439892014487,-0.1425732440301676
-0.45,0.8,0.45,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.528067293569316,-0.2715995833697062,0.03865282303478214,0.2295458588709195,-0.6233059337218535,-0.29049374046405146,0.14440675708736786,-0.2642114451393271
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.090928283913532,0.07787275940515095,-0.1500412974562989,0.9158804026756908,0.3311127036033479,-0.03630489888622681,0.28941439892014487,-0.1425732440301676
0.16,0.48,0.15555555599999998,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6298394047494874,0.2488748282596863,0.4027742583015046,0.4282456749229103,-0.6239874334572642,-0.016765086638536333,-0.29971149480601994,-0.20762794080771219
-0.16,0.79,0.1625,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1.4601267479697264,-0.2590753556262123,0.010022777325834849,0.16555585044164461,-0.556763018740334,-0.23016065409269704,-0.028909201879327738,-0.041009546239930625
-0.2,0.6,0.2,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1.7692840642710235,0.9145414405218116,0.08640128310983056,0.035080156737126146,-0.11150238776130902,-0.2543221484396959,0.06297027854984613,-0.26596584530726214
-0.5,1.0,0.5,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,2.178076876697174,-0.11731887601267799,1.0863339374464263,-0.21584868197845647,0.31579888765313685,0.2053927330570019,0.3932407122674723,-0.3509038799910985
-0.05,0.85,0.05,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1.5961309551223402,-0.4346772800527147,-0.10773177944869039,0.8416967215773372,-0.018424951166751535,-0.2720283336303361,-0.36191506714396315,0.2099700279246874
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.6504564413195104,-0.3323992523829246,-0.01296933663743584,0.19316195883290918,-0.6388721419466171,-0.3060536424476508,0.17638514270185984,-0.28416232289566756
-0.5,1.0,0.5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.7976151828281655,-0.5244801428950308,-0.14250438076044813,0.876810379930429,-0.11543331138430087,-0.36904659673001555,-0.1338357077724995,-0.03877279621491449
-0.5,1.0,0.5,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,2.2539158236660977,-0.10084889727000192,1.2653649000533285,-0.2580547898559036,0.04237896172838995,0.132664183922618,0.80585590900552,0.8538556152920723
-0.25,0.7,0.25,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.400566346063231,-0.19306397036337686,0.10226721893017354,0.25239557675785057,-0.5883254671235073,-0.24689332323221053,0.08352072101842778,-0.23823236804776668
0.06,0.59,0.06,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,2.0180137938844736,0.852130820984163,1.2502033482156292,-0.384039930463468,0.10599718387283213,0.44711997203213494,-1.0358781827265118,-0.20514965569981697
-0.5,1.0,0.5,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.7367862575318362,-0.03386025387075634,-0.06211244653940128,0.04157722479468461,-0.5111610102457198,-0.575911563371668,0.07018935293386175,0.002204544266734295
-0.63,1.0,0.625,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.698693438127456,-0.36748492354603607,-0.040522266723001306,0.189863188704565,-0.6587910729587492,-0.33224873560355783,0.20911836997800537,-0.2957624585374947
0.15,0.85,0.15,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1.533813790533332,0.3093117150750351,0.08674632027533857,-0.048167876922448415,-0.530487532959495,-0.5469435306845838,-0.3890123135747647,-0.1666780121859276
-0.18,0.78,0.18,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.415421584438801,-0.19262829474023682,0.10106006046320289,0.24023744021758006,-0.5805647354206311,-0.2346953299593432,0.07322227015821063,-0.23798227664055926
-0.35,0.9,0.35,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.776207506286003,-0.6548892448778793,1.1466843025921594,-0.23339977765619477,-0.10353733573215562,-0.093982966480672,-0.07806776099077102,-0.2256968231452535
-0.07,0.9,0.066666667,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.6694378642371772,-0.577423775508219,1.2075226304335485,-0.2258398250768554,-0.059831673121973294,-0.036393956490245086,-0.1503151857899281,-0.19989881447858696
-0.27,0.56,0.26666666699999997,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,1.8190051575280262,1.0455429056549608,0.09003410838568213,0.04043716519924208,-0.28006459117555565,-0.03380781523838726,-0.340302317007543,-0.2716050708817005
-0.25,0.5,0.25,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1.372960823462242,-0.1295474021788308,0.32211939376378473,0.24524257809900668,-0.8539498598194806,-0.3142963893087216,0.47698520164532465,0.9819055369307751
-0.5,1.0,0.5,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1.7367862575318362,-0.03386025387075634,-0.06211244653940128,0.04157722479468461,-0.5111610102457198,-0.575911563371668,0.07018935293386175,0.002204544266734295
-0.19,0.83,0.188541667,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.444774380650884,-0.20694446014076445,0.08884901508667628,0.2312550464889124,-0.5839846800859235,-0.23795271902171386,0.08039502504342294,-0.24265729064511307
-0.14,0.82,0.1375,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.6547524868704602,-0.5779715070402693,1.2086415333903608,-0.2137085695261849,-0.06763987546876798,-0.0486610157439828,-0.13991361606553482,-0.20019695275269078
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.090928283913532,0.07787275940515095,-0.1500412974562989,0.9158804026756908,0.3311127036033479,-0.03630489888622681,0.28941439892014487,-0.1425732440301676
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.943769542404877,0.2699536499172569,-0.02050625333328666,0.23223198157817138,-0.19232612695896817,0.026688055396137965,0.5996352493945041,-0.3879627707109206
-0.5,1.0,0.5,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,2.090928283913532,0.07787275940515095,-0.1500412974562989,0.9158804026756908,0.3311127036033479,-0.03630489888622681,0.28941439892014487,-0.1425732440301676
-0.25,1.0,0.25,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.7900403847103956,-0.6509063804561166,1.1478755913698233,-0.24826475062668152,-0.09189375235456314,-0.0761768701581562,-0.09414774194187782,-0.22424109187100214
-0.29,0.61,0.28571428600000004,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,1.7497645819080807,-0.7616725974900218,1.0897550387645918,0.502810845927042,0.440773962828602,-0.136617471026803,-0.43198067899427484,0.04772545752192741
-0.35,0.64,0.35,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.554581103061476,-0.3985370431856192,-0.03662335641584464,0.9438983489821366,-0.07808932658453853,-0.32875747044866566,-0.20679000528259459,0.002625745419660643
