@relation whatever
@attribute 0 real
@attribute 1 real
@attribute 2 real
@attribute 3 real
@attribute 4 real
@attribute 5 real
@attribute 6 real
@attribute 7 real
@attribute 8 real
@attribute 9 real
@attribute 10 real
@attribute 11 real
@attribute 12 real
@attribute 13 real
@attribute 14 real
@attribute 15 real
@attribute 16 real
@attribute 17 real
@attribute 18 real
@attribute L {True, False}
@data
-0.9138263123109073,-0.333939704818081,-0.017794206505577833,0.46937027272368176,-0.27289514161722245,0.321686510895852,-0.605983516101005,0.22463889506021392,0.05065886543340935,0.027184007821322638,0.07396752347115347,0.05442343931175632,0.03938791468700616,-0.01646963600703463,0.046432744405706675,-0.036866684875184894,-0.02968013679656577,-0.057754280030811234,-0.013289138900369936,False
-0.8471413357471104,-0.2724361730191114,-0.05119955013599095,0.3155371949313591,-0.11312034757404317,0.30951571697980146,-0.8114401970012933,-0.726867188158477,0.3146368272553545,-0.10878523454481778,0.051262439774492664,-0.06745923339403533,0.06856293355051452,-0.0711227130721601,0.1144227114676268,-0.08220737719028126,-0.04590081416324663,0.04193165773826277,-0.031030068639732518,False
-0.8535389906487038,-0.36232113501955043,0.03866775458732567,0.33963116999431964,-0.1191860430019691,0.15561947830689882,-0.2074735092300581,0.05046441590191821,0.5642333667908264,-0.18060484640909616,0.07510556663519714,0.09335968388389004,0.022364038409711996,0.029403708358882483,0.019719923792298675,-0.09047517360597736,0.008880978224842228,0.06565082559674781,-0.012287308062773198,False
-0.9138263123109073,-0.333939704818081,-0.017794206505577833,0.46937027272368176,-0.27289514161722245,0.321686510895852,-0.605983516101005,0.22463889506021392,0.05065886543340935,0.027184007821322638,0.07396752347115347,0.05442343931175632,0.03938791468700616,-0.01646963600703463,0.046432744405706675,-0.036866684875184894,-0.02968013679656577,-0.057754280030811234,-0.013289138900369936,False
-0.8385521587273638,-0.3831166137003551,0.053874696112315906,0.3012535523167334,-0.04997299610722093,0.10885471118453756,-0.07001901240889098,-0.004152199810776263,0.9001075655207956,-0.3235285072568415,0.07899282009662968,0.11462975479873211,0.028104091675393558,0.07274604297418609,0.011404492454128449,-0.11092634058145906,-0.003342035497588161,0.06988317147026478,-0.003753349079896622,False
-0.9138263123109073,-0.333939704818081,-0.017794206505577833,0.46937027272368176,-0.27289514161722245,0.321686510895852,-0.605983516101005,0.22463889506021392,0.05065886543340935,0.027184007821322638,0.07396752347115347,0.05442343931175632,0.03938791468700616,-0.01646963600703463,0.046432744405706675,-0.036866684875184894,-0.02968013679656577,-0.057754280030811234,-0.013289138900369936,False
-0.871193624878689,-0.3654599854861529,0.023109225311699125,0.3725193732943454,-0.13836305323063894,0.1996823553327409,-0.29218309864789216,0.09203780905382067,0.5873412817204257,-0.19581347000034136,0.07777592293770243,0.09161662069352489,0.035659354269760385,0.04258564835534358,0.026146807983860824,-0.08071356838681586,-0.02058542405455376,0.007475227677565775,-0.005676590995841091,False
-0.8785170438509368,-0.3276620038848761,0.013322852045675241,0.4035938661236301,-0.23454112115988276,0.23356075684416772,-0.436564337265337,0.1414921087564091,0.004443035574210789,0.05760125500381297,0.06862681086614293,0.05790956569248666,0.012797282966909384,-0.0428335159999568,0.03357897602258236,-0.05638989531350787,0.029252667762226212,0.05859691580755284,-0.026510573034234146,False
-0.9138263123109073,-0.333939704818081,-0.017794206505577833,0.46937027272368176,-0.27289514161722245,0.321686510895852,-0.605983516101005,0.22463889506021392,0.05065886543340935,0.027184007821322638,0.07396752347115347,0.05442343931175632,0.03938791468700616,-0.01646963600703463,0.046432744405706675,-0.036866684875184894,-0.02968013679656577,-0.057754280030811234,-0.013289138900369936,False
-0.902127567360509,-0.33050877408008006,-0.006422931251350987,0.44943791664733695,-0.2650960417256499,0.2910564090043102,-0.553563584245642,0.1962532082275111,0.0015901015525994356,0.05272999752241139,0.06581943096527594,0.0590444996076676,0.029032029477227415,-0.03128172689784603,0.040462369854971245,-0.038574380400593036,-0.0036796248163385266,-0.00577184807252577,-0.01727453789554487,False
-0.8900121632745747,-0.3531657582655844,0.0051919996572256395,0.4145485533960825,-0.19409358960813933,0.2528903052605695,-0.42617422457092075,0.14923558277156823,0.374979106698579,-0.10813534123080024,0.07651959878133337,0.07656504182178095,0.03848031002266352,0.02028172861003839,0.03490387097175539,-0.06219865446024732,-0.027169949379298165,-0.02443413519770323,-0.008060538450959413,False
-0.9065435795546511,-0.3325409719003092,-0.011294486286372332,0.45594666414010737,-0.26536198408135164,0.30339992444100583,-0.5713254390149141,0.20742500008739514,0.03852994512187653,0.034647586327471946,0.07237531061518022,0.05540908987257383,0.033784540090698006,-0.022374805920432984,0.04364991900177763,-0.04052724180252852,-0.01702685966630515,-0.03272291524785423,-0.015985736531889606,False
-0.8382475533002723,-0.26456923020219475,-0.0651936409437309,0.33213437831856674,-0.8602349712177211,-0.4782285422865019,-0.6572614917819445,0.15948593331354466,0.10210144442173799,0.047167286486105214,0.07096481112304374,0.00755163917138341,0.028360468711547723,-0.008447337705426617,0.04754225379077068,-0.044974446712917684,0.047297565102620696,-0.04057376680753169,-0.022706705588589244,False
-0.8088410865655938,-0.15297182695395112,0.08966814869313929,-0.7420232555938729,0.28551833308490543,-0.02861886737656635,-0.19954711630870656,0.2244394060219133,0.00600102704432571,0.18414758691317035,-0.024437511874763035,0.0700929626303545,-0.047524653481445564,-0.054684215554953564,0.03082085205244841,0.017744161574213987,0.024869240256748557,-0.020487179230111528,-0.02014847064284332,False
-0.9138263123109073,-0.333939704818081,-0.017794206505577833,0.46937027272368176,-0.27289514161722245,0.321686510895852,-0.605983516101005,0.22463889506021392,0.05065886543340935,0.027184007821322638,0.07396752347115347,0.05442343931175632,0.03938791468700616,-0.01646963600703463,0.046432744405706675,-0.036866684875184894,-0.02968013679656577,-0.057754280030811234,-0.013289138900369936,False
-0.871193624878689,-0.3654599854861529,0.023109225311699125,0.3725193732943454,-0.13836305323063894,0.1996823553327409,-0.29218309864789216,0.09203780905382067,0.5873412817204257,-0.19581347000034136,0.07777592293770243,0.09161662069352489,0.035659354269760385,0.04258564835534358,0.026146807983860824,-0.08071356838681586,-0.02058542405455376,0.007475227677565775,-0.005676590995841091,False
-0.8884330653762674,-0.32163082474997395,0.010708196303852311,0.4328016263063698,-0.2736301281726703,0.25004739904473433,-0.5055606224702843,0.1600118700799264,-0.17732666750837256,0.13829799984078853,0.03332707019706479,0.07692686725729667,0.011346637835321019,-0.0704901496163087,0.027313922762111986,-0.023441100460692883,0.050056780730801005,0.10341794007509382,-0.02051780778984878,False
-0.9138263123109073,-0.333939704818081,-0.017794206505577833,0.46937027272368176,-0.27289514161722245,0.321686510895852,-0.605983516101005,0.22463889506021392,0.05065886543340935,0.027184007821322638,0.07396752347115347,0.05442343931175632,0.03938791468700616,-0.01646963600703463,0.046432744405706675,-0.036866684875184894,-0.02968013679656577,-0.057754280030811234,-0.013289138900369936,False
-0.8864498610712014,-0.3228370605769544,0.011231127452216914,0.4269600742698219,-0.2658123267701128,0.24675007060462104,-0.49176136542929505,0.15630791781522296,-0.14097272689185594,0.12215865087339338,0.040387018330880396,0.07312340694433467,0.011636766861638689,-0.06495882289303832,0.028566933414206058,-0.030030859431255896,0.045895958137086065,0.09445373522158564,-0.021716360838725846,False
