@relation whatever
@attribute 0 real
@attribute 1 real
@attribute 2 real
@attribute 3 real
@attribute 4 real
@attribute 5 real
@attribute 6 real
@attribute 7 real
@attribute 8 real
@attribute 9 real
@attribute 10 real
@attribute 11 real
@attribute 12 real
@attribute 13 real
@attribute 14 real
@attribute 15 real
@attribute 16 real
@attribute 17 real
@attribute 18 real
@attribute L {True, False}
@data
-0.8236922836476083,-0.27371142935595605,-0.05136675847098518,0.2997902881597633,-0.8179576436788791,-0.5192360766580194,-0.5546504076042272,0.11554826819643649,0.2607953778148828,-0.018211094501269495,0.07184029533275789,0.01888389990495051,0.025912369000369147,0.00795105360364072,0.040813784445060716,-0.059104672288323126,0.052972619153163904,-0.015187354703100404,-0.0210840129239238,False
-0.21400749910913552,-0.4904099812544287,-0.0010327364481986492,0.4757503071705606,-0.26428895791382945,0.2952164825496026,-0.6818805957829651,0.245880254119017,-0.09184194314920022,0.024643235018414762,0.06768115507361029,0.09731421066347731,0.03967552348154101,-0.06543181849953801,0.09176511296128352,-0.18917985691718953,0.04220273540433583,0.0009812756485060754,0.2313930023619727,True
-0.03107888220676718,0.4304841651994801,0.24728895899362371,0.6449346752989927,-0.24751398727761897,0.3536990108704404,-0.6223601193244424,0.29105412607407977,0.05313959244482995,0.15021795184105943,0.06839493976808152,0.14124510835870582,0.08375709173730508,-0.1527248693059624,0.09473528336566643,-0.1369421633108952,0.060496861677356864,0.13256351420499088,-0.01755822132692324,True
-0.6128163025980772,0.8502365629365511,-0.7402308353141904,0.5571541648283733,-0.1564438516633005,0.28424053844457775,-0.44210730633217427,0.30566337662205423,0.056299993557444666,0.17556874376874324,0.016948246152508794,0.18257203428303267,0.09710832765093615,-0.1949264625550798,-0.053470331481428005,-0.042097047899021287,-0.04019120722967947,0.18875800900972128,-0.3345064549964307,True
-0.8777646931163466,-0.3450579460777844,-0.01849184503335549,0.4036496985305849,-0.23765735477259164,0.27228435385382305,-0.4138182683312364,0.11322335296870997,0.1578344620153515,-0.06093845260142563,-0.009124474864524595,0.11471639268221881,0.008624225777328366,-0.06627549994889548,0.01019089591427905,-0.01709296654149459,0.10453853849481828,0.035395499911196296,0.3761649004011428,False
-0.6133304993918854,0.8251579925995038,-0.7155177962561584,0.5717303537619257,-0.15671254242807625,0.3131361221431455,-0.4141696332143793,0.31743310104720973,0.022665586825567782,0.011095135142875651,0.15275897703233357,0.06781744588092599,0.19412511927447842,-0.10724274203716877,-0.030730296836166945,-0.20860448747665505,-0.027442538961268432,0.158058993547888,0.1734961778387432,True
-0.8303264008694692,-0.39729415120088507,0.062456804201413425,0.27895729419501175,-0.005748665866922447,0.08208448747221424,0.01314635986343711,-0.03640593763738234,1.1263344895004013,-0.4203318101811296,0.0818513580345019,0.12863549575625693,0.03326032543851942,0.10295912671736787,0.006503559981171195,-0.12358429137653065,-0.014437351540481374,0.06688717559402457,0.0025970286153809722,False
-0.8865949697859196,-0.3297140968438196,-0.014740582793322961,0.42558448323705683,-0.270503900637456,0.23556087773993312,-0.5193935003259399,0.16566957358782775,-0.1558999145065353,0.045443118275570266,0.0613039834631358,0.06220861358974741,0.013656597337540452,-0.05996420047993324,0.04621648198117306,-0.13193848513727796,0.03658828582232163,0.006977674898500104,0.2292367635111236,False
-0.8447219251025312,-0.302968008049185,0.021387357831308174,0.42034162724039287,-0.20826424634675886,0.19892470993908892,-0.40754491452867425,0.15803757434344157,0.0312688333240715,0.13460567974180424,0.18935000746737185,-0.09263016124450585,-0.3995819179591807,0.4697431725741452,0.45249324027628707,-0.12851087709065512,-0.16950158435349602,0.5840637708919951,-0.027157688477575097,False
0.15835461469238982,0.7479028938484494,-0.7342252652809289,0.7010230453015341,-0.1087299543811569,0.36271311355979474,-0.7098090473070922,0.27405882761767,0.09348539963305022,-0.1352094697793974,0.10739739955720215,0.3698812557349512,-0.9443603052972946,-0.06902669808651665,-0.4879590720044519,0.26581693675713725,-0.07146464283484308,-0.1902396903164913,0.10529160961298374,True
-0.899251432251812,-0.3261522981682232,-0.0008670752027079545,0.44937626888547727,-0.2759420673513437,0.2798021532652192,-0.550329532269569,0.18709733082694258,-0.09825043453716528,0.09923218602213382,0.04722993546209502,0.06919331618340119,0.02246643890055585,-0.05072571974702253,0.03454378120218517,-0.026614747902968684,0.019548954584425928,0.04193712031723455,-0.017226822551098215,False
-0.7662393905740476,-0.08640652720565871,-0.9392853832170753,0.42506744869969176,-0.13030051733371756,0.22559285101772875,-0.3746526999186356,0.23665338663824284,-0.037222941499660586,0.09536894820465655,0.22061232594132082,-0.08402368378911644,-0.35175834626494745,0.48877544552795676,0.45550080293508943,-0.12530378383163746,-0.16298213049296398,0.5998949924129586,-0.007472463427909507,False
-0.7089627431525468,0.5902383944701082,0.22891355386581144,0.6046353123554967,-0.25948203306984646,0.30726226916852356,-0.48528590069276745,0.22331546348846124,-0.0039860044336252455,0.1664552480208414,0.0628188750483586,0.10561659232786638,0.06172676035131903,-0.1433026692874193,0.05111471764302461,-0.0767723099652352,0.046042491411523855,0.12110723407923024,-0.0177312450576927,False
-0.8802825072739352,-0.3279758889315363,0.011766999118112579,0.4068826864536326,-0.23645882218274974,0.2379670445467519,-0.4450352962071204,0.14564944807159935,0.006753827067170777,0.05608039264468845,0.06889384649639345,0.05773525937345013,0.014126814552914221,-0.04151532200031069,0.034221664441738575,-0.055413734791591715,0.026306027534286607,0.05277935601563462,-0.025849501327540936,False
