@relation whatever
@attribute 0 real
@attribute 1 real
@attribute 2 real
@attribute 3 real
@attribute 4 real
@attribute 5 real
@attribute 6 real
@attribute 7 real
@attribute 8 real
@attribute 9 real
@attribute 10 real
@attribute 11 real
@attribute 12 real
@attribute 13 real
@attribute 14 real
@attribute 15 real
@attribute 16 real
@attribute L {True, False}
@data
0.6392986133730395,0.4503804992028556,-0.8173779504958835,0.17483072531066832,-0.2617371700691017,0.16540501767879456,0.02594324699933019,-0.051196051588720516,-0.028135117205181234,-0.0464302883071592,-0.023210350027159106,-0.045258061524830605,-0.02832779632634394,0.07471835761360535,0.029349603837477874,0.021138474603936846,0.03450013453255628,True
-0.9716367685771776,0.32075475223103406,0.20325847790239032,0.44831336403737554,-0.05222217882034509,-0.26542851961575115,-0.3577780536830607,-0.3589847951796134,-0.22246924812918267,0.06748740996458735,0.7822619663203204,0.7891400775374711,-0.17372396704886134,0.0592343614248725,-0.34515155115497775,0.13956892732184084,0.1721085518788144,True
-0.9214990339612026,0.25121382210645504,-0.8000684141995283,0.39438294872741964,-0.3657684275771121,-0.46875359805746114,-0.6067276000257561,0.5306175220493432,-0.0969041327931978,0.42932483063825666,0.0718803527832042,-0.03165847351846242,0.05014747368902588,0.10160602662179331,0.11598645885705319,-0.05870723145919887,-0.08067276366532096,True
-0.8058248570278944,-0.4963040906789953,0.22613969134504786,0.7174807758908659,0.7633741025664733,-0.32289752844353653,-0.30279342232996853,-0.012194945005692744,-0.04382625629293575,-0.03471001687400023,-0.15612709656446436,-0.45830500161220905,-0.3143840971224967,-0.30284431177181087,-0.12569571904077292,0.14253029955153057,-0.45355434472968265,True
-0.03181082598598932,-0.5754465358781381,-0.5908351645599065,0.9194997789529094,0.5819891154308657,-0.6529958303621554,-0.42816790993956216,-0.3933498426652728,-0.8152806121158259,0.09725041867080889,-0.5017288663752258,-0.003198037369024521,0.6523699326397482,-0.3318566611917575,0.17278044877260287,0.45887429873656554,0.04944812007050573,True
-0.9529752603410495,0.24278045030659415,-0.847694161786627,0.5158195284030749,-0.26702291867394456,-0.31976123209012847,-0.3505208160707877,-0.24994562438558734,0.10344581441460371,-0.10052709899710327,-0.08053420141484872,-0.015062788507810653,-0.285261813985533,0.057969716752742415,-0.2599970661316663,0.08626045487326993,-0.27492002713193386,True
-0.5730106286133094,-0.8439576438839608,0.16261857864531926,-0.06662341414054483,-0.06141842712516562,0.1373203675089665,0.03092855252385546,0.3421811226267402,-0.18467368704522735,-0.4419798566717823,-0.04123576435718388,0.7102213563913392,-0.47587889147766044,0.06256107014149616,-0.8702616071348835,0.1991646516255873,-0.013497016361385403,True
0.7891097255267177,-0.47208945266536867,0.23364593972035508,0.11132001364191561,-0.24387138311442766,-0.004807276077560848,-0.423901389009749,0.6182744865780166,0.16321783166710924,0.4998487770808985,0.16131331584051967,-0.35870690142372436,-0.4599790840036445,-0.2287282751024687,-0.37423579808299684,0.3199499439458697,-0.7657238769182979,True
-0.5894509066657163,-0.7078503568276205,0.2398698557046428,0.002263122940559531,-0.0185463209243135,0.28336786284754395,0.31898779930034243,0.0715077195790978,0.0691688502798467,0.04317371851213986,-0.14160988378168804,0.26027600091713354,-0.2197634833362777,0.05209490606009696,0.8208426842301976,-0.019932290939970104,0.12519692822202044,True
-0.559911403456463,-0.7118371985982564,0.15300728142773085,0.10653934025989843,0.8897270253273692,0.1849628233811988,0.31405863284890745,-0.05705041046810868,-0.28225742340307775,0.2825131783912893,-0.1568509837932642,-0.27002222592111474,0.10177232020124069,0.5639930825292453,-0.21053025713689053,-0.359902157166173,-0.21652003005966586,True
-0.5344081921738189,-0.7079107382118656,0.2631755739986732,-0.17898877323181103,-0.0096808024898393,0.05697529982359066,0.3240160292220824,-0.1723701503346674,-0.7326530135641292,0.32235140981167704,-0.16043875915010164,-0.08457362079259993,-0.30178850576230026,-0.8819254208318419,0.3938424822531662,-0.09727563080059733,0.32330238747431567,True
0.5934550219333599,0.582318738133755,0.13258802483937887,-0.0039466373909560985,-0.11008929909606653,0.19756375540919005,0.04082592639853474,0.009042159570356343,0.050899592705109936,-0.04914750246019513,-0.00924891348639581,-0.018319047820278336,-0.01962178218368752,0.03193665122116409,-0.02420150412934633,0.0022709712908571527,0.006376507957680261,True
-0.5961061846353379,-0.7143224194083503,0.2824986695864127,0.10436669493431931,-0.06383727377924338,0.23051401393147491,0.16637572266839581,-0.24417626252217536,0.020328983648175515,0.028316088079921038,0.8406857692179494,-0.052553382611755246,0.06804000637203385,0.021062219413820308,-0.025082877834688863,0.11891735364948701,0.135327563122106,True
0.9055493376740791,-0.5610687306729821,-0.7488474446559813,0.08090006108498064,-0.13632009773158812,-0.7715442560723917,0.48485016989083685,-0.1139382375168086,0.2911081313015016,0.12828961540721343,-0.0555996313172653,0.7632399105358167,-0.2277237758671246,-0.055295507029047654,-0.4048935985532049,0.02415131705645084,0.10769564367640058,True
0.842795671456279,-0.6002926202418747,-0.6710891060867411,0.3121009709567668,-0.3575407659406648,-0.019909251018686944,-0.38368039899611217,0.5997501506912235,-0.07279053162096275,0.39436677101216205,-0.03807487638769964,0.15458664488127002,0.8026108358800763,-0.011870783843354916,0.18940784149109016,0.4805714710392404,-0.412879563057104,True
0.7234222119106439,-0.32678334572882944,0.3127382000646807,0.2189763233657949,-0.18222819898080123,0.14795473326352113,0.08101367712271568,-0.051497398204173546,0.15098752989787012,-0.034847690573450274,-0.11243721421421629,-0.06560978489170731,-0.03591633081384049,-0.00879050963746833,-0.053766198670604726,-0.050355135915538,-0.03245669130370079,True
-0.6077203238140775,-0.6166895301361649,0.22771675765442168,0.026692538837495013,-0.08191792031992697,0.2116679920417823,0.2767192968750974,0.04989927708212752,0.14789029472931225,0.0309509736909123,-0.06716593937339868,-0.08718892975281888,0.0013463112490953075,-0.039712979194489934,-0.07861648850927255,0.05107658565338012,0.04154272501129063,True
0.6392986133730395,0.4503804992028556,-0.8173779504958835,0.17483072531066832,-0.2617371700691017,0.16540501767879456,0.02594324699933019,-0.051196051588720516,-0.028135117205181234,-0.0464302883071592,-0.023210350027159106,-0.045258061524830605,-0.02832779632634394,0.07471835761360535,0.029349603837477874,0.021138474603936846,0.03450013453255628,True
-0.5133023382450166,-0.8181956968061049,-0.7508090359826899,0.07053997434763744,-0.3177719097456346,0.007023464140208335,-0.07792363304255538,0.695654753018887,0.10589613570691087,0.609053400109124,0.11665183894215758,-0.004393712680452047,-0.04505187183920896,0.12943593387299565,0.19909808349848387,0.013077737357010188,0.2541350995785956,True
-0.6077203238140775,-0.6166895301361649,0.22771675765442168,0.026692538837495013,-0.08191792031992697,0.2116679920417823,0.2767192968750974,0.04989927708212752,0.14789029472931225,0.0309509736909123,-0.06716593937339868,-0.08718892975281888,0.0013463112490953075,-0.039712979194489934,-0.07861648850927255,0.05107658565338012,0.04154272501129063,True
-0.4442620831809963,-0.9616772256347608,0.07594044458691139,-0.09836756446300385,1.0047614694293847,0.07327798576048958,0.09245618556237017,0.31361106000790423,-1.2791936690349395,-0.23014415287776535,-0.2818982997539317,1.1530528622012735,0.5331541120165803,-0.9286581841428749,-0.1202564636236971,-0.14757376703991085,0.10420428474915296,True
-0.48293110344111895,-0.9177313880680469,0.21606533709354703,-0.4733603041272834,-0.04330539094166049,-0.664220878052157,0.36790083413490093,0.2543159819540306,-0.281533306875544,-1.0630988808474773,1.0332756812337038,0.013522103967207925,0.07286305942903352,0.1784385841250818,-0.1417946742462181,-0.020911621612462482,0.14661851157593847,True
0.7863539613412608,-0.7275076076012518,0.2490075338480291,-0.7728685329694798,-0.3222939344789929,-0.10545010446452066,-1.089069710246465,0.771559108691798,-0.26393380357021756,-0.5790372646459596,-0.026952714138377992,-0.0632207521179173,-0.009456248835810293,0.25613370150010234,-0.026435085089779216,-0.3237631419401408,-0.16439001937577546,True
-0.5734542645605385,-0.7374478552256446,0.2075370137691388,-0.12598024027529206,-0.10798766185453369,0.16179687557436687,0.1659762604791886,0.4384065310399072,-0.32901792086353665,-0.551224963997939,0.023440334391148034,-0.37405046382983936,-0.35050591647921986,-0.2387890442737042,-0.27653819478788294,0.27720727413158686,-0.3772768005469837,True
-0.5602198418285282,-1.0320425831156874,0.192621948694979,-0.83080851674947,-0.14749151465414165,0.030055815369796405,-0.7982803647035938,0.6730278973172357,-0.040959851696338104,-0.17509807141612266,-0.11720296540364887,0.1821541717428789,-0.19151324522500496,0.4359690908935686,0.6112310434243148,0.11462711881577085,-0.04401272257557306,True
-0.527654994054365,-0.9152454835161048,0.20481823653676734,-0.3459524260589879,-0.2531446845538873,-0.1398621140998915,-0.3495041287939684,1.374016479321152,-0.4079918426932774,-0.4744780491731121,0.2637674212710637,-0.11747316145552061,-0.042500774768641114,0.22335528750654998,0.016143190344237772,-0.08251560174064908,0.04550139060022422,True
0.7126965340454477,0.30019492443682494,-0.9749109390666566,-0.7790007746403714,-0.11776466937571516,-0.5759219020526402,-0.197793690324621,-0.4738549042200146,0.374473733781111,-0.14309792069490895,-0.041777755758073624,0.014257615284977293,0.03808060630821498,0.06004844665885681,0.07305487444909096,-0.03556210753057264,-0.06622549964631369,True
-0.5060937755213677,-0.8254422281042807,0.29510562585237865,-0.28930966178658696,-0.07902386463714221,-0.049164356295010855,0.19313993963558326,0.2181318220571219,-1.0984774352725544,-0.3068423320324062,-0.11098565475562044,-0.4998138970907058,-0.6513952602419459,-0.8595143151635675,-0.015412761098317919,0.41840197020326797,-0.1536880997187242,True
-0.6077203238140775,-0.6166895301361649,0.22771675765442168,0.026692538837495013,-0.08191792031992697,0.2116679920417823,0.2767192968750974,0.04989927708212752,0.14789029472931225,0.0309509736909123,-0.06716593937339868,-0.08718892975281888,0.0013463112490953075,-0.039712979194489934,-0.07861648850927255,0.05107658565338012,0.04154272501129063,True
-0.6918439223516819,0.1604743147955203,-0.9023993929061426,-0.017453059217631593,-0.16142689140822733,0.22911827645705582,0.2216488667517119,0.05020062369758057,-0.031232352373739086,0.019368375957203383,0.022060924813658504,-0.06683720638594219,0.00893484573659185,0.04379588805658375,0.004499313998810046,0.12257019617285496,0.10849955084754768,True
-0.4999333865052164,-0.9066672159762204,0.11945290871136748,-0.008741965533135249,0.8399477680585082,0.10755154715020968,-0.08895774603862719,0.6846167755203423,-0.5640973949223849,-1.0883751096957788,-0.1039931615618667,0.09272651914500926,0.7508810098380713,0.06378399540491024,-0.06182353379674061,0.3955260711499056,-0.15705719879495775,True
0.5934550219333599,0.582318738133755,0.13258802483937887,-0.0039466373909560985,-0.11008929909606653,0.19756375540919005,0.04082592639853474,0.009042159570356343,0.050899592705109936,-0.04914750246019513,-0.00924891348639581,-0.018319047820278336,-0.01962178218368752,0.03193665122116409,-0.02420150412934633,0.0022709712908571527,0.006376507957680261,True
0.63144476362548,0.3415427919106937,-0.06644209828463105,-0.4749753409242743,0.9243309040623402,0.31017558988514665,-0.6123009800418466,-0.31840075120065087,0.03824581333267264,-0.12314541752915721,-0.09103929108171532,0.14552761372104653,-0.07264324495629623,-0.7055693025460196,0.38860796217675964,-0.7265225444563798,-0.3158928980735524,True
-0.6918439223516819,0.1604743147955203,-0.9023993929061426,-0.017453059217631593,-0.16142689140822733,0.22911827645705582,0.2216488667517119,0.05020062369758057,-0.031232352373739086,0.019368375957203383,0.022060924813658504,-0.06683720638594219,0.00893484573659185,0.04379588805658375,0.004499313998810046,0.12257019617285496,0.10849955084754768,True
-0.6901019342953816,0.09160304965794608,0.02760041906220239,-0.4608256759376268,-0.1325909929081333,0.030525677704680693,-0.25788366359200016,1.1102563802391487,-0.33210548928659833,-0.11362729464448505,0.23561262964029592,-0.01308380674113323,0.02179618518528665,0.15597356372237245,-0.09955001273897951,0.007102258405085283,0.020445920888410355,True
